x,y
402,4186
402,4187
402,4188
402,4189
402,4190
401,4191
400,4192
399,4193
398,4194
397,4195
396,4196
395,4197
394,4198
393,4199
392,4200
392,4201
391,4202
391,4203
390,4204
389,4205
389,4206
389,4207
389,4208
389,4209
389,4210
389,4211
389,4212
388,4213
387,4214
386,4215
385,4215
384,4216
383,4217
382,4218
381,4219
380,4220
379,4221
378,4222
377,4223
376,4224
375,4225
374,4226
373,4227
372,4228
371,4229
370,4230
369,4231
368,4232
367,4233
366,4234
365,4235
364,4236
363,4237
362,4238
361,4239
360,4240
359,4240
358,4241
357,4242
356,4243
355,4244
354,4245
353,4246
352,4247
351,4248
350,4249
349,4250
348,4251
347,4252
346,4253
345,4254
344,4255
343,4256
342,4257
341,4258
340,4259
339,4260
338,4261
337,4262
336,4263
335,4264
334,4265
333,4265
332,4266
331,4267
330,4268
329,4269
328,4269
327,4270
326,4271
325,4272
324,4273
323,4274
322,4275
321,4276
320,4277
319,4278
318,4279
317,4280
316,4281
315,4282
314,4283
313,4284
312,4285
311,4286
310,4287
309,4288
308,4289
307,4290
306,4290
305,4291
304,4292
303,4293
302,4294
301,4295
300,4296
299,4297
298,4298
297,4299
296,4300
295,4301
294,4302
293,4303
292,4304
291,4305
290,4306
289,4307
288,4308
287,4309
286,4310
285,4311
284,4312
283,4313
282,4314
281,4315
280,4315
279,4316
278,4317
277,4318
276,4319
275,4320
274,4321
273,4322
272,4323
271,4324
270,4325
269,4326
268,4327
267,4328
266,4328
265,4328
264,4328
263,4328
262,4328
261,4328
260,4328
259,4328
258,4328
258,4327
258,4326
258,4325
258,4324
258,4323
258,4322
258,4321
258,4320
258,4319
258,4318
257,4317
256,4316
255,4315
255,4314
255,4313
255,4312
255,4311
255,4310
255,4309
255,4308
255,4307
255,4306
255,4305
255,4304
255,4303
255,4302
255,4301
255,4300
255,4299
255,4298
255,4297
255,4296
255,4295
255,4294
255,4293
255,4292
255,4291
255,4290
