x,y
322 ,1742
322 ,1743
322 ,1744
322 ,1745
322 ,1746
323 ,1747
324 ,1748
324 ,1749
324 ,1750
324 ,1751
324 ,1752
324 ,1753
324 ,1754
324 ,1755
324 ,1756
324 ,1757
324 ,1758
324 ,1759
324 ,1760
324 ,1761
324 ,1762
324 ,1763
325 ,1764
326 ,1765
327 ,1766
327 ,1767
328 ,1768
329 ,1769
329 ,1770
329 ,1771
329 ,1772
329 ,1773
329 ,1774
329 ,1775
329 ,1776
329 ,1777
329 ,1778
329 ,1779
329 ,1780
329 ,1781
329 ,1782
329 ,1783
329 ,1784
330 ,1785
331 ,1786
331 ,1787
331 ,1788
331 ,1789
331 ,1790
331 ,1791
332 ,1792
333 ,1793
334 ,1794
334 ,1795
334 ,1796
334 ,1797
334 ,1798
334 ,1799
334 ,1800
334 ,1801
334 ,1802
334 ,1803
334 ,1804
334 ,1805
334 ,1806
334 ,1807
335 ,1808
336 ,1809
336 ,1810
336 ,1811
336 ,1812
336 ,1813
336 ,1814
336 ,1815
336 ,1816
336 ,1817
336 ,1818
336 ,1819
336 ,1820
336 ,1821
336 ,1822
336 ,1823
336 ,1824
336 ,1825
336 ,1826
336 ,1827
336 ,1828
337 ,1829
338 ,1830
338 ,1831
338 ,1832
338 ,1833
338 ,1834
338 ,1835
338 ,1836
338 ,1837
338 ,1838
338 ,1839
338 ,1840
338 ,1841
338 ,1842
338 ,1843
338 ,1844
338 ,1845
338 ,1846
338 ,1847
338 ,1848
338 ,1849
338 ,1850
338 ,1851
338 ,1852
338 ,1853
338 ,1854
338 ,1855
338 ,1856
338 ,1857
338 ,1858
338 ,1859
338 ,1860
338 ,1861
338 ,1862
338 ,1863
338 ,1864
338 ,1865
338 ,1866
338 ,1867
338 ,1868
338 ,1869
338 ,1870
338 ,1871
338 ,1872
338 ,1873
338 ,1874
338 ,1875
338 ,1876
338 ,1877
338 ,1878
338 ,1879
338 ,1880
338 ,1881
338 ,1882
338 ,1883
338 ,1884
338 ,1885
338 ,1886
338 ,1887
338 ,1888
338 ,1889
338 ,1890
338 ,1891
338 ,1892
338 ,1893
337 ,1894
336 ,1895
336 ,1896
336 ,1897
336 ,1898
336 ,1899
336 ,1900
336 ,1901
336 ,1902
336 ,1903
336 ,1904
336 ,1905
336 ,1906
336 ,1907
336 ,1908
336 ,1909
336 ,1910
336 ,1911
336 ,1912
336 ,1913
336 ,1914
336 ,1915
336 ,1916
336 ,1917
336 ,1918
336 ,1919
336 ,1920
336 ,1921
336 ,1922
336 ,1923
336 ,1924
336 ,1925
336 ,1926
336 ,1927
336 ,1928
336 ,1929
336 ,1930
336 ,1931
336 ,1932
336 ,1933
336 ,1934
336 ,1935
336 ,1936
336 ,1937
336 ,1938
336 ,1939
336 ,1940
336 ,1941
336 ,1942
336 ,1943
336 ,1944
336 ,1945
336 ,1946
336 ,1947
336 ,1948
336 ,1949
336 ,1950
336 ,1951
336 ,1952
336 ,1953
336 ,1954
336 ,1955
336 ,1956
337 ,1957
338 ,1958
338 ,1959
338 ,1960
338 ,1961
338 ,1962
338 ,1963
338 ,1964
338 ,1965
338 ,1966
338 ,1967
338 ,1968
338 ,1969
338 ,1970
338 ,1971
338 ,1972
338 ,1973
338 ,1974
338 ,1975
338 ,1976
338 ,1977
338 ,1978
338 ,1979
338 ,1980
339 ,1981
340 ,1982
341 ,1983
341 ,1984
341 ,1985
341 ,1986
341 ,1987
341 ,1988
341 ,1989
342 ,1990
343 ,1991
343 ,1992
343 ,1993
343 ,1994
343 ,1995
343 ,1996
343 ,1997
343 ,1998
343 ,1999
343 ,2000
343 ,2001
343 ,2002
343 ,2003
343 ,2004
343 ,2005
343 ,2006
343 ,2007
343 ,2008
343 ,2009
343 ,2010
343 ,2011
343 ,2012
344 ,2013
345 ,2014
345 ,2015
345 ,2016
345 ,2017
345 ,2018
345 ,2019
346 ,2020
347 ,2021
348 ,2022
348 ,2023
348 ,2024
348 ,2025
348 ,2026
348 ,2027
348 ,2028
348 ,2029
348 ,2030
348 ,2031
348 ,2032
348 ,2033
348 ,2034
348 ,2035
348 ,2036
348 ,2037
348 ,2038
348 ,2039
348 ,2040
349 ,2041
350 ,2042
350 ,2043
350 ,2044
350 ,2045
350 ,2046
350 ,2047
350 ,2048
350 ,2049
350 ,2050
350 ,2051
350 ,2052
350 ,2053
350 ,2054
350 ,2055
350 ,2056
350 ,2057
350 ,2058
350 ,2059
350 ,2060
350 ,2061
350 ,2062
350 ,2063
350 ,2064
350 ,2065
350 ,2066
350 ,2067
350 ,2068
350 ,2069
350 ,2070
350 ,2071
350 ,2072
350 ,2073
350 ,2074
350 ,2075
350 ,2076
350 ,2077
350 ,2078
350 ,2079
350 ,2080
350 ,2081
350 ,2082
350 ,2083
350 ,2084
350 ,2085
350 ,2086
350 ,2087
350 ,2088
350 ,2089
350 ,2090
350 ,2091
350 ,2092
350 ,2093
350 ,2094
350 ,2095
350 ,2096
350 ,2097
350 ,2098
350 ,2099
350 ,2100
350 ,2101
350 ,2102
350 ,2103
350 ,2104
350 ,2105
350 ,2106
350 ,2107
350 ,2108
350 ,2109
350 ,2110
350 ,2111
350 ,2112
350 ,2113
350 ,2114
350 ,2115
350 ,2116
350 ,2117
351 ,2118
352 ,2119
352 ,2120
352 ,2121
352 ,2122
352 ,2123
352 ,2124
352 ,2125
352 ,2126
352 ,2127
352 ,2128
352 ,2129
352 ,2130
352 ,2131
352 ,2132
352 ,2133
352 ,2134
352 ,2135
352 ,2136
352 ,2137
352 ,2138
352 ,2139
352 ,2140
352 ,2141
353 ,2142
354 ,2143
355 ,2144
356 ,2145
357 ,2146
357 ,2147
357 ,2148
357 ,2149
357 ,2150
357 ,2151
357 ,2152
358 ,2153
359 ,2154
359 ,2155
359 ,2156
359 ,2157
359 ,2158
359 ,2159
359 ,2160
359 ,2161
359 ,2162
360 ,2163
361 ,2164
362 ,2165
362 ,2166
362 ,2167
362 ,2168
362 ,2169
362 ,2170
362 ,2171
362 ,2172
362 ,2173
362 ,2174
362 ,2175
362 ,2176
363 ,2177
364 ,2178
365 ,2179
366 ,2180
366 ,2181
366 ,2182
366 ,2183
366 ,2184
366 ,2185
367 ,2186
368 ,2187
369 ,2188
369 ,2189
369 ,2190
369 ,2191
369 ,2192
369 ,2193
369 ,2194
369 ,2195
369 ,2196
369 ,2197
369 ,2198
369 ,2199
369 ,2200
369 ,2201
369 ,2202
369 ,2203
369 ,2204
369 ,2205
369 ,2206
370 ,2207
371 ,2208
371 ,2209
371 ,2210
371 ,2211
371 ,2212
371 ,2213
371 ,2214
371 ,2215
372 ,2216
373 ,2217
373 ,2218
373 ,2219
373 ,2220
373 ,2221
373 ,2222
373 ,2223
373 ,2224
373 ,2225
374 ,2226
375 ,2227
376 ,2228
376 ,2229
376 ,2230
376 ,2231
376 ,2232
376 ,2233
376 ,2234
376 ,2235
376 ,2236
377 ,2237
378 ,2238
378 ,2239
378 ,2240
378 ,2241
378 ,2242
378 ,2243
378 ,2244
378 ,2245
378 ,2246
378 ,2247
378 ,2248
378 ,2249
378 ,2250
378 ,2251
378 ,2252
378 ,2253
378 ,2254
378 ,2255
378 ,2256
378 ,2257
378 ,2258
378 ,2259
378 ,2260
378 ,2261
378 ,2262
378 ,2263
378 ,2264
378 ,2265
378 ,2266
378 ,2267
378 ,2268
378 ,2269
378 ,2270
378 ,2271
378 ,2272
378 ,2273
378 ,2274
378 ,2275
378 ,2276
378 ,2277
378 ,2278
378 ,2279
378 ,2280
378 ,2281
378 ,2282
378 ,2283
377 ,2284
376 ,2285
376 ,2286
376 ,2287
376 ,2288
376 ,2289
376 ,2290
376 ,2291
376 ,2292
376 ,2293
376 ,2294
376 ,2295
376 ,2296
376 ,2297
376 ,2298
376 ,2299
376 ,2300
376 ,2301
375 ,2302
374 ,2303
373 ,2304
373 ,2305
373 ,2306
373 ,2307
373 ,2308
373 ,2309
373 ,2310
373 ,2311
373 ,2312
373 ,2313
373 ,2314
373 ,2315
373 ,2316
373 ,2317
373 ,2318
373 ,2319
373 ,2320
372 ,2321
371 ,2322
371 ,2323
371 ,2324
371 ,2325
371 ,2326
371 ,2327
371 ,2328
371 ,2329
371 ,2330
371 ,2331
371 ,2332
371 ,2333
371 ,2334
371 ,2335
371 ,2336
371 ,2337
371 ,2338
371 ,2339
371 ,2340
371 ,2341
371 ,2342
371 ,2343
371 ,2344
370 ,2345
369 ,2346
369 ,2347
369 ,2348
369 ,2349
369 ,2350
369 ,2351
369 ,2352
369 ,2353
369 ,2354
369 ,2355
369 ,2356
369 ,2357
369 ,2358
369 ,2359
368 ,2360
367 ,2361
366 ,2362
366 ,2363
366 ,2364
366 ,2365
366 ,2366
366 ,2367
366 ,2368
366 ,2369
366 ,2370
366 ,2371
366 ,2372
366 ,2373
366 ,2374
366 ,2375
366 ,2376
366 ,2377
366 ,2378
366 ,2379
366 ,2380
366 ,2381
366 ,2382
366 ,2383
366 ,2384
366 ,2385
366 ,2386
366 ,2387
366 ,2388
366 ,2389
366 ,2390
366 ,2391
366 ,2392
366 ,2393
366 ,2394
366 ,2395
366 ,2396
366 ,2397
366 ,2398
366 ,2399
366 ,2400
366 ,2401
366 ,2402
366 ,2403
366 ,2404
366 ,2405
366 ,2406
366 ,2407
366 ,2408
366 ,2409
366 ,2410
366 ,2411
366 ,2412
366 ,2413
366 ,2414
366 ,2415
366 ,2416
366 ,2417
366 ,2418
366 ,2419
366 ,2420
366 ,2421
367 ,2422
368 ,2423
369 ,2424
369 ,2425
369 ,2426
369 ,2427
369 ,2428
369 ,2429
369 ,2430
369 ,2431
369 ,2432
369 ,2433
369 ,2434
369 ,2435
370 ,2436
371 ,2437
371 ,2438
371 ,2439
371 ,2440
371 ,2441
371 ,2442
371 ,2443
371 ,2444
371 ,2445
371 ,2446
371 ,2447
371 ,2448
371 ,2449
371 ,2450
371 ,2451
371 ,2452
371 ,2453
372 ,2454
373 ,2455
373 ,2456
373 ,2457
373 ,2458
373 ,2459
373 ,2460
373 ,2461
373 ,2462
373 ,2463
374 ,2464
375 ,2465
376 ,2466
376 ,2467
376 ,2468
376 ,2469
376 ,2470
376 ,2471
376 ,2472
376 ,2473
376 ,2474
376 ,2475
376 ,2476
376 ,2477
376 ,2478
376 ,2479
376 ,2480
376 ,2481
376 ,2482
376 ,2483
376 ,2484
376 ,2485
376 ,2486
376 ,2487
376 ,2488
376 ,2489
376 ,2490
375 ,2491
374 ,2492
373 ,2493
373 ,2494
373 ,2495
373 ,2496
373 ,2497
373 ,2498
373 ,2499
373 ,2500
373 ,2501
373 ,2502
373 ,2503
373 ,2504
373 ,2505
373 ,2506
373 ,2507
372 ,2508
371 ,2509
371 ,2510
371 ,2511
371 ,2512
371 ,2513
371 ,2514
370 ,2515
369 ,2516
369 ,2517
369 ,2518
368 ,2519
367 ,2520
366 ,2521
366 ,2522
366 ,2523
366 ,2524
365 ,2525
364 ,2526
363 ,2527
362 ,2528
362 ,2529
361 ,2530
360 ,2531
359 ,2532
359 ,2533
358 ,2534
357 ,2535
356 ,2536
355 ,2537
355 ,2538
355 ,2539
355 ,2540
355 ,2541
355 ,2542
355 ,2543
354 ,2544
353 ,2545
352 ,2546
352 ,2547
352 ,2548
352 ,2549
352 ,2550
352 ,2551
352 ,2552
352 ,2553
352 ,2554
352 ,2555
352 ,2556
351 ,2557
350 ,2558
350 ,2559
350 ,2560
350 ,2561
350 ,2562
350 ,2563
349 ,2564
348 ,2565
348 ,2566
348 ,2567
348 ,2568
348 ,2569
348 ,2570
347 ,2570
346 ,2570
345 ,2570
344 ,2570
343 ,2570
342 ,2570
341 ,2570
340 ,2570
339 ,2570
338 ,2570
337 ,2570
336 ,2570
335 ,2570
334 ,2570
333 ,2570
332 ,2570
331 ,2570
330 ,2570
329 ,2570
328 ,2570
327 ,2570
326 ,2570
325 ,2570
324 ,2570
323 ,2570
322 ,2570
321 ,2570
320 ,2570
319 ,2570
318 ,2570
317 ,2570
316 ,2570
315 ,2570
314 ,2570
313 ,2570
312 ,2570
311 ,2570
310 ,2570
309 ,2570
308 ,2570
307 ,2570
306 ,2570
305 ,2570
304 ,2570
303 ,2570
302 ,2570
301 ,2570
300 ,2570
299 ,2570
298 ,2570
297 ,2570
296 ,2570
295 ,2570
294 ,2570
293 ,2570
292 ,2570
291 ,2570
290 ,2570
289 ,2570
288 ,2570
287 ,2570
286 ,2570
285 ,2570
284 ,2570
283 ,2570
282 ,2570
281 ,2570
280 ,2570
279 ,2570
278 ,2570
277 ,2570
276 ,2570
275 ,2570
274 ,2570
273 ,2570
272 ,2570
271 ,2570
270 ,2570
269 ,2570
268 ,2570
267 ,2570
266 ,2570
265 ,2570
264 ,2570
263 ,2570
262 ,2570
261 ,2570
260 ,2570
259 ,2570
258 ,2570
257 ,2570
256 ,2570
255 ,2570
254 ,2570
253 ,2570
252 ,2570
251 ,2570
250 ,2570
249 ,2570
248 ,2570
247 ,2570
246 ,2570
245 ,2570
244 ,2570
243 ,2570
242 ,2570
241 ,2570
240 ,2570
239 ,2570
238 ,2570
237 ,2570
236 ,2570
235 ,2570
234 ,2570
233 ,2570
232 ,2570
231 ,2570
230 ,2570
229 ,2570
228 ,2570
227 ,2570
226 ,2570
225 ,2570
224 ,2570
223 ,2570
222 ,2570
221 ,2570
220 ,2570
219 ,2570
218 ,2570
217 ,2570
216 ,2570
215 ,2570
214 ,2570
213 ,2570
212 ,2570
211 ,2570
210 ,2570
209 ,2570
208 ,2570
207 ,2570
206 ,2570
205 ,2570
204 ,2570
203 ,2570
202 ,2569
202 ,2568
202 ,2567
201 ,2566
200 ,2565
199 ,2564
198 ,2563
197 ,2562
196 ,2561
195 ,2560
194 ,2559
193 ,2558
192 ,2557
191 ,2556
190 ,2556
189 ,2556
188 ,2556
187 ,2556
186 ,2556
185 ,2556
184 ,2555
184 ,2554
184 ,2553
183 ,2552
183 ,2551
182 ,2550
182 ,2549
182 ,2548
181 ,2547
181 ,2546
180 ,2545
180 ,2544
180 ,2543
179 ,2542
179 ,2541
178 ,2540
178 ,2539
177 ,2538
177 ,2537
177 ,2536
176 ,2535
176 ,2534
175 ,2533
175 ,2532
175 ,2531
174 ,2530
174 ,2529
173 ,2528
173 ,2527
173 ,2526
172 ,2525
172 ,2524
171 ,2523
171 ,2522
170 ,2521
170 ,2520
170 ,2519
169 ,2518
169 ,2517
168 ,2516
168 ,2515
168 ,2514
167 ,2513
167 ,2512
166 ,2511
166 ,2510
166 ,2509
165 ,2508
165 ,2507
164 ,2506
164 ,2505
163 ,2504
163 ,2503
163 ,2502
162 ,2501
162 ,2500
161 ,2499
161 ,2498
161 ,2497
160 ,2496
160 ,2495
159 ,2494
159 ,2493
158 ,2492
158 ,2491
158 ,2490
157 ,2489
157 ,2488
156 ,2487
156 ,2486
156 ,2485
155 ,2484
155 ,2483
154 ,2482
153 ,2481
153 ,2480
153 ,2479
153 ,2478
153 ,2477
152 ,2476
152 ,2475
152 ,2474
151 ,2473
151 ,2472
150 ,2471
149 ,2470
148 ,2469
148 ,2468
148 ,2467
148 ,2466
148 ,2465
147 ,2464
147 ,2463
147 ,2462
146 ,2461
146 ,2460
145 ,2459
145 ,2458
144 ,2457
144 ,2456
144 ,2455
143 ,2454
143 ,2453
143 ,2452
142 ,2451
142 ,2450
141 ,2449
141 ,2448
140 ,2447
140 ,2446
139 ,2445
139 ,2444
139 ,2443
138 ,2442
138 ,2441
138 ,2440
138 ,2439
138 ,2438
138 ,2437
138 ,2436
138 ,2435
138 ,2434
137 ,2433
137 ,2432
137 ,2431
137 ,2430
137 ,2429
137 ,2428
137 ,2427
137 ,2426
137 ,2425
136 ,2424
136 ,2423
136 ,2422
136 ,2421
136 ,2420
136 ,2419
135 ,2418
135 ,2417
135 ,2416
135 ,2415
135 ,2414
135 ,2413
135 ,2412
135 ,2411
135 ,2410
135 ,2409
135 ,2408
135 ,2407
134 ,2406
134 ,2405
134 ,2404
134 ,2403
134 ,2402
134 ,2401
134 ,2400
134 ,2399
134 ,2398
134 ,2397
134 ,2396
134 ,2395
134 ,2394
134 ,2393
134 ,2392
134 ,2391
134 ,2390
134 ,2389
134 ,2388
134 ,2387
134 ,2386
134 ,2385
134 ,2384
134 ,2383
134 ,2382
134 ,2381
133 ,2380
133 ,2379
133 ,2378
133 ,2377
133 ,2376
133 ,2375
133 ,2374
133 ,2373
133 ,2372
133 ,2371
133 ,2370
133 ,2369
133 ,2368
133 ,2367
132 ,2366
132 ,2365
132 ,2364
132 ,2363
132 ,2362
132 ,2361
132 ,2360
132 ,2359
132 ,2358
132 ,2357
132 ,2356
132 ,2355
132 ,2354
132 ,2353
131 ,2352
131 ,2351
131 ,2350
131 ,2349
131 ,2348
131 ,2347
131 ,2346
131 ,2345
131 ,2344
131 ,2343
131 ,2342
131 ,2341
131 ,2340
131 ,2339
131 ,2338
130 ,2337
130 ,2336
130 ,2335
130 ,2334
130 ,2333
130 ,2332
130 ,2331
130 ,2330
130 ,2329
130 ,2328
130 ,2327
130 ,2326
130 ,2325
130 ,2324
130 ,2323
130 ,2322
130 ,2321
129 ,2320
129 ,2319
129 ,2318
129 ,2317
129 ,2316
129 ,2315
129 ,2314
129 ,2313
129 ,2312
129 ,2311
129 ,2310
129 ,2309
129 ,2308
129 ,2307
129 ,2306
129 ,2305
129 ,2304
129 ,2303
129 ,2302
129 ,2301
128 ,2300
128 ,2299
128 ,2298
128 ,2297
128 ,2296
128 ,2295
128 ,2294
128 ,2293
128 ,2292
128 ,2291
128 ,2290
128 ,2289
128 ,2288
128 ,2287
128 ,2286
128 ,2285
128 ,2284
128 ,2283
128 ,2282
128 ,2281
128 ,2280
128 ,2279
128 ,2278
128 ,2277
128 ,2276
127 ,2275
127 ,2274
127 ,2273
127 ,2272
127 ,2271
127 ,2270
127 ,2269
127 ,2268
127 ,2267
127 ,2266
127 ,2265
127 ,2264
127 ,2263
127 ,2262
127 ,2261
127 ,2260
127 ,2259
127 ,2258
127 ,2257
127 ,2256
127 ,2255
127 ,2254
127 ,2253
127 ,2252
127 ,2251
127 ,2250
127 ,2249
127 ,2248
127 ,2247
127 ,2246
127 ,2245
127 ,2244
127 ,2243
127 ,2242
127 ,2241
127 ,2240
127 ,2239
127 ,2238
127 ,2237
127 ,2236
127 ,2235
127 ,2234
127 ,2233
127 ,2232
127 ,2231
126 ,2230
126 ,2229
126 ,2228
126 ,2227
126 ,2226
126 ,2225
126 ,2224
126 ,2223
126 ,2222
126 ,2221
126 ,2220
126 ,2219
126 ,2218
126 ,2217
126 ,2216
126 ,2215
126 ,2214
126 ,2213
126 ,2212
126 ,2211
126 ,2210
126 ,2209
126 ,2208
126 ,2207
126 ,2206
126 ,2205
126 ,2204
126 ,2203
126 ,2202
126 ,2201
126 ,2200
126 ,2199
126 ,2198
126 ,2197
126 ,2196
126 ,2195
126 ,2194
126 ,2193
126 ,2192
126 ,2191
126 ,2190
126 ,2189
126 ,2188
126 ,2187
126 ,2186
126 ,2185
126 ,2184
126 ,2183
126 ,2182
126 ,2181
126 ,2180
126 ,2179
126 ,2178
126 ,2177
126 ,2176
126 ,2175
126 ,2174
126 ,2173
126 ,2172
126 ,2171
126 ,2170
126 ,2169
126 ,2168
126 ,2167
126 ,2166
126 ,2165
126 ,2164
126 ,2163
126 ,2162
126 ,2161
126 ,2160
126 ,2159
126 ,2158
126 ,2157
126 ,2156
126 ,2155
126 ,2154
126 ,2153
126 ,2152
126 ,2151
126 ,2150
126 ,2149
126 ,2148
126 ,2147
126 ,2146
126 ,2145
126 ,2144
126 ,2143
126 ,2142
126 ,2141
126 ,2140
126 ,2139
126 ,2138
126 ,2137
126 ,2136
126 ,2135
126 ,2134
126 ,2133
126 ,2132
126 ,2131
126 ,2130
126 ,2129
126 ,2128
126 ,2127
126 ,2126
126 ,2125
