x,y
4199.86,1913.267
4199.868,1909.33
4199.875,1905.392
4199.882,1901.454
4199.889,1897.516
4199.896,1893.578
4195.965,1889.633
4192.034,1885.688
4188.096,1885.681
4184.165,1881.735
4184.172,1877.798
4184.18,1873.86
4184.187,1869.922
4184.193,1865.984
4184.201,1862.046
4184.208,1858.108
4184.215,1854.17
4184.222,1850.232
4184.229,1846.294
4184.236,1842.356
4184.243,1838.418
4184.25,1834.48
4184.257,1830.542
4184.265,1826.604
4184.271,1822.666
4184.278,1818.728
4184.286,1814.79
4184.293,1810.852
4184.3,1806.914
4184.307,1802.976
4184.314,1799.038
4184.321,1795.1
4184.328,1791.162
4184.335,1787.225
4184.342,1783.287
4184.35,1779.349
4184.356,1775.411
4184.363,1771.473
4184.371,1767.535
4184.378,1763.597
4184.385,1759.659
4184.392,1755.721
4184.399,1751.783
4184.406,1747.845
4184.413,1743.907
4184.42,1739.969
4188.365,1736.038
4192.311,1732.107
4196.248,1732.114
4200.193,1728.184
4200.2,1724.246
4200.207,1720.308
4200.214,1716.37
4200.222,1712.432
4200.229,1708.494
4204.174,1704.563
4208.111,1704.57
4212.057,1700.639
4216.002,1696.708
4216.009,1692.77
4219.954,1688.839
4223.892,1688.846
4227.837,1684.916
4231.782,1680.985
4231.789,1677.047
4235.734,1673.116
4239.672,1673.123
4243.617,1669.192
4247.562,1665.261
4247.569,1661.323
4247.576,1657.385
4247.583,1653.447
4247.59,1649.509
4247.598,1645.571
4247.604,1641.633
4247.611,1637.696
4247.619,1633.758
4247.626,1629.82
4247.633,1625.882
4247.64,1621.944
4247.647,1618.006
4247.654,1614.068
4247.661,1610.13
4247.668,1606.192
4247.675,1602.254
4247.683,1598.316
4251.627,1594.385
4255.565,1594.392
4259.51,1590.461
4263.455,1586.53
4263.462,1582.592
4263.47,1578.655
4263.477,1574.717
4263.483,1570.779
4263.491,1566.841
4263.498,1562.903
4263.505,1558.965
4263.512,1555.027
4263.519,1551.089
4263.526,1547.151
4263.533,1543.213
4263.54,1539.275
4263.547,1535.337
4263.555,1531.399
4263.562,1527.461
4263.568,1523.523
4267.514,1519.592
4271.459,1515.661
4275.404,1511.73
4279.349,1507.8
4279.356,1503.862
4279.363,1499.924
4279.37,1495.986
4279.377,1492.048
4279.384,1488.11
4279.392,1484.172
4279.398,1480.234
4279.405,1476.296
4279.413,1472.358
4279.42,1468.42
4279.427,1464.482
4279.434,1460.544
4279.441,1456.606
4279.448,1452.668
4279.455,1448.73
4279.462,1444.792
4279.469,1440.854
4279.477,1436.916
4279.483,1432.978
4279.49,1429.041
4279.498,1425.103
4279.505,1421.165
4279.512,1417.227
4279.519,1413.289
4279.526,1409.351
4279.533,1405.413
4279.54,1401.475
4279.547,1397.537
4283.492,1393.606
4287.43,1393.613
4291.375,1389.682
4295.32,1385.751
4295.327,1381.813
4295.334,1377.875
4295.341,1373.937
4295.349,1369.999
4295.355,1366.062
4295.362,1362.124
4295.37,1358.186
4295.377,1354.248
4295.384,1350.31
4295.391,1346.372
4295.398,1342.434
4295.405,1338.496
4295.412,1334.558
4295.419,1330.62
4295.426,1326.682
4295.434,1322.744
4295.44,1318.806
4295.447,1314.868
4295.455,1310.93
4295.462,1306.992
4295.469,1303.054
4295.476,1299.116
4295.483,1295.178
4295.49,1291.24
4295.497,1287.302
4295.504,1283.364
4295.511,1279.426
4295.519,1275.489
4299.463,1271.558
4303.408,1267.627
4307.354,1263.696
4311.299,1259.765
4311.306,1255.827
4311.313,1251.889
4311.32,1247.951
4311.327,1244.013
4311.334,1240.075
4311.341,1236.137
4311.348,1232.199
4311.355,1228.261
4311.362,1224.323
4311.369,1220.385
4311.376,1216.448
4311.384,1212.51
4315.328,1208.579
4319.273,1204.648
4323.219,1200.717
4327.164,1196.786
4327.171,1192.848
4327.178,1188.91
4327.185,1184.972
4327.192,1181.034
4327.199,1177.096
4327.206,1173.158
4327.213,1169.22
4327.22,1165.282
4331.165,1161.351
4335.104,1161.359
4339.048,1157.428
4339.056,1153.49
4343,1149.559
4346.945,1145.628
4350.883,1145.635
4354.821,1145.642
4358.759,1145.649
4362.697,1145.656
4366.628,1149.601
4370.559,1153.546
4374.49,1157.491
4378.421,1161.436
4382.352,1165.381
4386.282,1169.327
4390.213,1173.272
4394.145,1177.217
4398.075,1181.162
4402.006,1185.107
4405.937,1189.052
4409.868,1192.997
4413.799,1196.942
4417.729,1200.887
4421.66,1204.832
4425.591,1208.777
4429.522,1212.722
4429.515,1216.66
4429.508,1220.598
4429.501,1224.536
4429.494,1228.474
4429.487,1232.412
4429.479,1236.35
4429.473,1240.288
4429.466,1244.226
4433.396,1248.171
4437.327,1252.116
4441.258,1256.061
4445.189,1260.006
4445.182,1263.944
4445.175,1267.882
4445.168,1271.82
4445.161,1275.758
4445.153,1279.695
4445.146,1283.633
4445.14,1287.571
4445.132,1291.509
4445.125,1295.447
4445.118,1299.385
4445.111,1303.323
4445.104,1307.261
4445.097,1311.199
4445.09,1315.137
4445.083,1319.075
4445.076,1323.013
4445.068,1326.951
4445.062,1330.889
4445.055,1334.827
4445.047,1338.765
4445.04,1342.703
4445.033,1346.641
4445.026,1350.579
4445.019,1354.517
4445.012,1358.455
4445.005,1362.393
4444.998,1366.331
4444.991,1370.268
4444.983,1374.206
4444.977,1378.144
4444.97,1382.082
4444.962,1386.02
4444.955,1389.958
4444.948,1393.896
4444.941,1397.834
4444.934,1401.772
4444.927,1405.71
4444.92,1409.648
4444.913,1413.586
4444.906,1417.524
4444.898,1421.462
4444.892,1425.4
4444.885,1429.338
4444.877,1433.276
4444.87,1437.214
4444.863,1441.152
4444.856,1445.09
4444.849,1449.028
4444.842,1452.966
4444.835,1456.904
4444.828,1460.841
4444.821,1464.779
4444.813,1468.717
4444.807,1472.655
4444.8,1476.593
4444.792,1480.531
4444.785,1484.469
4444.778,1488.407
4444.771,1492.345
4444.764,1496.283
4444.757,1500.221
4444.75,1504.159
4444.743,1508.097
4444.736,1512.035
4444.729,1515.973
4444.722,1519.911
4444.715,1523.849
4444.708,1527.787
4444.7,1531.725
4444.693,1535.663
4444.687,1539.601
4444.679,1543.539
4444.672,1547.477
4444.665,1551.414
4444.658,1555.352
4440.713,1559.283
4436.768,1563.214
4432.823,1567.145
4428.878,1571.076
4428.871,1575.014
4428.864,1578.952
4428.856,1582.89
4428.85,1586.828
4428.843,1590.766
4428.835,1594.704
4428.828,1598.642
4428.821,1602.58
4428.814,1606.518
4428.807,1610.455
4428.8,1614.393
4428.793,1618.331
4428.786,1622.269
4428.779,1626.207
4428.771,1630.145
4428.765,1634.083
4428.758,1638.021
4428.75,1641.959
4428.743,1645.897
4428.736,1649.835
4428.729,1653.773
4428.722,1657.711
4428.715,1661.649
4428.708,1665.587
4428.701,1669.525
4428.694,1673.463
4428.687,1677.401
4428.68,1681.339
4428.673,1685.277
4428.666,1689.215
4428.658,1693.153
4428.651,1697.091
4428.645,1701.028
4428.637,1704.966
4428.63,1708.904
4428.623,1712.842
4428.616,1716.78
4428.609,1720.718
4428.602,1724.656
4428.595,1728.594
4428.588,1732.532
4428.581,1736.47
4428.573,1740.408
4428.566,1744.346
4424.628,1744.339
4420.684,1748.27
4416.738,1752.201
4412.793,1756.132
4412.786,1760.07
4412.779,1764.007
4412.772,1767.945
4412.765,1771.883
4412.758,1775.821
4412.751,1779.759
4412.744,1783.697
4412.736,1787.635
4412.729,1791.573
4412.723,1795.511
4412.715,1799.449
4412.708,1803.387
4412.701,1807.325
4412.694,1811.263
4412.687,1815.201
4412.68,1819.139
4412.673,1823.077
4412.666,1827.015
4412.659,1830.953
4412.652,1834.891
4412.645,1838.829
4412.638,1842.767
4412.631,1846.705
4412.624,1850.642
4412.616,1854.58
4412.609,1858.518
4412.603,1862.456
4412.595,1866.394
4408.65,1870.325
4404.705,1874.256
4400.76,1878.187
4396.815,1882.118
4396.808,1886.056
4396.801,1889.994
4396.794,1893.932
4396.787,1897.87
4396.779,1901.808
4396.772,1905.746
4396.766,1909.684
4396.758,1913.621
4396.751,1917.559
4396.744,1921.497
4396.737,1925.435
4396.73,1929.373
4396.723,1933.311
4396.716,1937.249
4396.709,1941.187
4396.702,1945.125
4396.694,1949.063
4396.688,1953.001
4396.681,1956.939
4396.673,1960.877
4392.729,1964.808
4388.79,1964.801
4384.845,1968.732
4380.9,1972.662
4380.894,1976.6
4380.886,1980.538
4380.879,1984.476
4380.872,1988.414
4380.865,1992.352
4380.858,1996.29
4380.851,2000.228
4380.844,2004.166
4380.837,2008.104
4380.83,2012.042
4380.822,2015.98
4380.815,2019.918
4380.809,2023.856
4380.801,2027.794
4380.794,2031.732
4380.787,2035.67
4380.78,2039.608
4380.773,2043.546
4380.766,2047.484
4380.759,2051.422
4380.752,2055.36
4380.745,2059.298
4380.737,2063.236
4380.73,2067.174
4380.724,2071.111
4380.716,2075.049
4380.709,2078.987
4380.702,2082.925
4376.757,2086.856
4372.812,2090.787
4368.867,2094.718
4364.922,2098.649
4364.915,2102.587
4364.908,2106.525
4364.9,2110.463
4364.894,2114.401
4364.887,2118.339
4364.879,2122.277
4364.872,2126.215
4364.865,2130.152
4364.858,2134.09
4364.851,2138.028
4364.844,2141.966
4364.837,2145.904
4364.83,2149.842
4364.823,2153.78
4364.815,2157.718
4364.809,2161.656
4364.802,2165.594
4364.794,2169.532
4364.787,2173.47
4364.78,2177.408
4364.773,2181.346
4364.766,2185.284
4364.759,2189.222
4364.752,2193.16
4360.807,2197.091
4356.869,2197.083
4352.924,2201.014
4348.979,2204.945
4348.972,2208.883
4348.965,2212.821
4348.958,2216.759
4348.951,2220.697
4348.943,2224.635
4348.937,2228.573
4348.93,2232.511
4348.922,2236.449
4348.915,2240.387
4348.908,2244.325
4348.901,2248.263
4348.894,2252.201
4348.887,2256.139
4348.88,2260.077
4348.873,2264.015
4348.866,2267.953
4348.858,2271.891
4344.921,2271.884
4340.976,2275.814
4337.03,2279.745
4333.085,2283.676
4333.078,2287.614
4333.071,2291.552
4333.064,2295.49
4333.057,2299.428
4333.05,2303.366
4333.043,2307.304
4333.036,2311.242
4333.029,2315.18
4333.021,2319.118
4333.015,2323.056
4333.008,2326.994
4333,2330.932
4329.056,2334.863
4325.11,2338.793
4321.166,2342.724
4317.221,2346.655
4317.213,2350.593
4317.206,2354.531
4317.199,2358.469
4317.192,2362.407
4317.185,2366.345
4317.178,2370.283
4317.171,2374.221
4317.164,2378.159
4317.157,2382.097
4317.149,2386.035
4317.143,2389.973
4317.136,2393.911
4317.128,2397.849
4317.121,2401.786
4317.114,2405.724
4317.107,2409.662
4313.162,2413.593
4309.224,2413.586
4305.279,2417.517
4305.272,2421.455
4301.327,2425.386
4301.32,2429.324
4301.313,2433.262
4301.306,2437.2
4301.299,2441.138
4301.292,2445.076
4301.284,2449.014
4301.277,2452.952
4301.271,2456.89
4301.263,2460.827
4301.256,2464.765
4301.249,2468.703
4301.242,2472.641
4301.235,2476.579
4301.228,2480.517
4301.221,2484.455
4301.214,2488.393
4301.207,2492.331
4301.2,2496.269
4301.192,2500.207
4301.186,2504.145
4297.248,2504.138
4293.303,2508.069
4289.357,2512
4285.412,2515.931
4285.405,2519.869
4285.398,2523.806
4285.391,2527.744
4285.384,2531.682
4285.377,2535.62
4285.37,2539.558
4285.363,2543.496
4285.355,2547.434
4285.349,2551.372
4285.342,2555.31
4285.334,2559.248
4285.327,2563.186
4285.32,2567.124
4285.313,2571.062
4285.306,2575
4285.299,2578.938
4285.292,2582.876
4285.285,2586.814
4285.278,2590.752
4285.271,2594.69
4285.264,2598.628
4285.257,2602.566
4285.25,2606.504
4285.242,2610.441
4285.235,2614.379
4285.229,2618.317
4285.221,2622.255
4285.214,2626.193
4281.269,2630.124
4277.324,2634.055
4273.379,2637.986
4269.434,2641.917
4269.427,2645.855
4269.42,2649.793
4269.413,2653.731
4269.406,2657.669
4269.398,2661.607
4269.392,2665.545
4269.385,2669.483
4269.377,2673.42
4269.37,2677.358
4269.363,2681.296
4269.356,2685.234
4269.349,2689.172
4269.342,2693.11
4269.335,2697.048
4269.328,2700.986
4269.321,2704.924
4269.313,2708.862
4269.307,2712.8
4269.3,2716.738
4269.292,2720.676
4269.285,2724.614
4269.278,2728.552
4269.271,2732.49
4269.264,2736.428
4269.257,2740.366
4269.25,2744.304
4269.243,2748.242
4269.236,2752.18
4269.229,2756.118
4269.222,2760.056
4269.215,2763.993
4269.208,2767.931
4269.2,2771.869
4269.193,2775.807
4269.187,2779.745
4269.179,2783.683
4269.172,2787.621
4269.165,2791.559
4269.158,2795.497
4269.151,2799.435
4269.144,2803.373
4269.137,2807.311
4269.13,2811.249
4269.123,2815.187
4269.115,2819.125
4269.108,2823.063
4269.102,2827.001
4269.094,2830.939
4269.087,2834.877
4269.08,2838.815
4269.073,2842.753
4269.066,2846.691
4269.059,2850.629
4269.052,2854.566
4269.045,2858.504
4269.038,2862.442
4269.03,2866.38
4269.023,2870.318
4269.017,2874.256
4269.009,2878.194
4269.002,2882.132
4268.995,2886.07
4268.988,2890.008
4265.043,2893.939
4261.105,2893.932
4257.16,2897.863
4257.153,2901.801
4253.208,2905.732
4253.201,2909.67
4253.193,2913.607
4253.187,2917.545
4253.18,2921.483
4253.172,2925.421
4253.165,2929.359
4253.158,2933.297
4253.151,2937.235
4253.144,2941.173
4253.137,2945.111
4253.13,2949.049
4253.123,2952.987
4253.116,2956.925
4253.108,2960.863
4253.102,2964.801
4253.095,2968.739
4253.087,2972.677
4253.08,2976.615
4253.073,2980.553
4253.066,2984.491
4253.059,2988.429
4253.052,2992.367
4253.045,2996.305
4253.038,3000.243
4253.031,3004.18
4253.023,3008.118
4253.017,3012.056
4253.01,3015.994
4253.002,3019.932
4252.995,3023.87
4252.988,3027.808
4252.981,3031.746
4249.043,3031.739
4245.099,3035.67
4241.153,3039.601
4237.208,3043.532
4237.201,3047.47
4237.194,3051.408
4237.187,3055.346
4237.18,3059.284
4237.173,3063.221
4237.166,3067.159
4237.159,3071.097
4237.151,3075.035
4237.145,3078.973
4237.138,3082.911
4237.13,3086.849
4237.123,3090.787
4233.178,3094.718
4229.233,3098.649
4225.288,3102.58
4221.343,3106.511
4221.336,3110.449
4221.329,3114.387
4221.322,3118.325
4221.314,3122.262
4221.308,3126.2
4221.301,3130.138
4221.293,3134.076
4221.286,3138.014
4221.279,3141.952
4221.272,3145.89
4221.265,3149.828
4221.258,3153.766
4221.251,3157.704
4221.244,3161.642
4221.237,3165.58
4221.23,3169.518
4217.285,3173.449
4213.347,3173.442
4209.402,3177.373
4205.457,3181.304
4205.45,3185.241
4205.442,3189.179
4205.436,3193.117
4205.429,3197.055
4205.421,3200.993
4205.414,3204.931
4205.407,3208.869
4205.4,3212.807
4205.393,3216.745
4205.386,3220.683
4205.379,3224.621
4205.372,3228.559
4205.365,3232.497
4201.42,3236.428
4197.481,3236.421
4193.537,3240.352
4189.592,3244.282
4189.585,3248.22
4189.578,3252.158
4189.57,3256.096
4189.563,3260.034
4189.557,3263.972
4189.549,3267.91
4189.542,3271.848
4189.535,3275.786
4189.528,3279.724
4189.521,3283.662
4189.514,3287.6
4189.507,3291.538
4189.5,3295.476
4185.562,3295.469
4181.617,3299.4
4177.672,3303.331
4173.727,3307.261
4173.72,3311.199
4173.712,3315.137
4173.705,3319.075
4173.698,3323.013
4173.691,3326.951
4173.684,3330.889
4173.677,3334.827
4173.67,3338.765
4173.663,3342.703
4173.656,3346.641
4173.648,3350.579
4173.642,3354.517
4169.696,3358.448
4165.751,3362.379
4161.807,3366.31
4157.861,3370.24
4157.854,3374.178
4157.848,3378.116
4157.84,3382.054
4157.833,3385.992
4157.826,3389.93
4157.819,3393.868
4157.812,3397.806
4157.805,3401.744
4157.798,3405.682
4157.791,3409.62
4157.784,3413.558
4157.776,3417.496
4157.77,3421.434
4157.763,3425.372
4157.755,3429.31
4157.748,3433.248
4153.803,3437.179
4149.865,3437.172
4145.92,3441.103
4145.913,3445.041
4141.968,3448.971
4141.961,3452.909
4141.954,3456.847
4141.947,3460.785
4141.939,3464.723
4141.933,3468.661
4141.926,3472.599
4141.918,3476.537
4141.911,3480.475
4137.966,3484.406
4134.028,3484.399
4130.083,3488.33
4130.076,3492.268
4126.131,3496.198
4126.124,3500.136
4126.117,3504.074
4126.11,3508.012
4126.103,3511.95
4126.096,3515.888
4126.089,3519.826
4126.082,3523.764
4126.075,3527.702
4126.067,3531.64
4126.061,3535.578
4126.054,3539.516
4126.046,3543.454
4122.108,3543.447
4118.163,3547.378
4114.218,3551.309
4110.273,3555.24
4110.266,3559.177
4110.259,3563.115
4110.252,3567.053
4110.245,3570.991
4110.238,3574.929
4110.23,3578.867
4110.224,3582.805
4110.217,3586.743
4110.209,3590.681
4110.202,3594.619
4110.195,3598.557
4110.188,3602.495
4106.243,3606.426
4102.298,3610.357
4098.354,3614.288
