Contact,Date1,Date2,start x,start y,end x,end y
S109_Median_8,20-Apr-2017,28-Jun-2017,340.5979,240.0374,511.3424,331.6557
S109_Median_8,20-Apr-2017,28-Jun-2017,340.5979,240.0374,1398.396,321.1561
S109_Median_8,20-Apr-2017,28-Jun-2017,340.5979,240.0374,513.2186,341.5938
S109_Median_8,20-Apr-2017,28-Jun-2017,340.5979,240.0374,1397.782,338.1874
S109_Median_8,20-Apr-2017,28-Jun-2017,340.5979,240.0374,511.4048,336.423
S109_Median_8,20-Apr-2017,28-Jun-2017,340.5979,240.0374,1399.561,369.3595
S109_Median_8,20-Apr-2017,28-Jun-2017,340.5979,240.0374,511.6162,377.7463
S109_Median_8,20-Apr-2017,28-Jun-2017,340.5979,240.0374,1395.32,392.5767
S109_Median_8,20-Apr-2017,28-Jun-2017,340.5979,240.0374,410.5849,195.644
S109_Median_8,20-Apr-2017,28-Jun-2017,340.5979,240.0374,512.0049,267.4615
S109_Median_8,20-Apr-2017,28-Jun-2017,340.5979,240.0374,1406.106,289.1678
S109_Median_8,20-Apr-2017,28-Jun-2017,340.5979,240.0374,354.0642,451.5566
S109_Median_8,20-Apr-2017,28-Jun-2017,203.2639,593.1854,511.3424,331.6557
S109_Median_8,20-Apr-2017,28-Jun-2017,203.2639,593.1854,1398.396,321.1561
S109_Median_8,20-Apr-2017,28-Jun-2017,203.2639,593.1854,513.2186,341.5938
S109_Median_8,20-Apr-2017,28-Jun-2017,203.2639,593.1854,1397.782,338.1874
S109_Median_8,20-Apr-2017,28-Jun-2017,203.2639,593.1854,511.4048,336.423
S109_Median_8,20-Apr-2017,28-Jun-2017,203.2639,593.1854,1399.561,369.3595
S109_Median_8,20-Apr-2017,28-Jun-2017,203.2639,593.1854,511.6162,377.7463
S109_Median_8,20-Apr-2017,28-Jun-2017,203.2639,593.1854,1395.32,392.5767
S109_Median_8,20-Apr-2017,28-Jun-2017,203.2639,593.1854,410.5849,195.644
S109_Median_8,20-Apr-2017,28-Jun-2017,203.2639,593.1854,512.0049,267.4615
S109_Median_8,20-Apr-2017,28-Jun-2017,203.2639,593.1854,1406.106,289.1678
S109_Median_8,20-Apr-2017,28-Jun-2017,203.2639,593.1854,354.0642,451.5566
S109_Median_8,20-Apr-2017,28-Jun-2017,349.0931,205.483,511.3424,331.6557
S109_Median_8,20-Apr-2017,28-Jun-2017,349.0931,205.483,1398.396,321.1561
S109_Median_8,20-Apr-2017,28-Jun-2017,349.0931,205.483,513.2186,341.5938
S109_Median_8,20-Apr-2017,28-Jun-2017,349.0931,205.483,1397.782,338.1874
S109_Median_8,20-Apr-2017,28-Jun-2017,349.0931,205.483,511.4048,336.423
S109_Median_8,20-Apr-2017,28-Jun-2017,349.0931,205.483,1399.561,369.3595
S109_Median_8,20-Apr-2017,28-Jun-2017,349.0931,205.483,511.6162,377.7463
S109_Median_8,20-Apr-2017,28-Jun-2017,349.0931,205.483,1395.32,392.5767
S109_Median_8,20-Apr-2017,28-Jun-2017,349.0931,205.483,410.5849,195.644
S109_Median_8,20-Apr-2017,28-Jun-2017,349.0931,205.483,512.0049,267.4615
S109_Median_8,20-Apr-2017,28-Jun-2017,349.0931,205.483,1406.106,289.1678
S109_Median_8,20-Apr-2017,28-Jun-2017,349.0931,205.483,354.0642,451.5566
S109_Median_8,20-Apr-2017,28-Jun-2017,224.725,617.0674,511.3424,331.6557
S109_Median_8,20-Apr-2017,28-Jun-2017,224.725,617.0674,1398.396,321.1561
S109_Median_8,20-Apr-2017,28-Jun-2017,224.725,617.0674,513.2186,341.5938
S109_Median_8,20-Apr-2017,28-Jun-2017,224.725,617.0674,1397.782,338.1874
S109_Median_8,20-Apr-2017,28-Jun-2017,224.725,617.0674,511.4048,336.423
S109_Median_8,20-Apr-2017,28-Jun-2017,224.725,617.0674,1399.561,369.3595
S109_Median_8,20-Apr-2017,28-Jun-2017,224.725,617.0674,511.6162,377.7463
S109_Median_8,20-Apr-2017,28-Jun-2017,224.725,617.0674,1395.32,392.5767
S109_Median_8,20-Apr-2017,28-Jun-2017,224.725,617.0674,410.5849,195.644
S109_Median_8,20-Apr-2017,28-Jun-2017,224.725,617.0674,512.0049,267.4615
S109_Median_8,20-Apr-2017,28-Jun-2017,224.725,617.0674,1406.106,289.1678
S109_Median_8,20-Apr-2017,28-Jun-2017,224.725,617.0674,354.0642,451.5566
S109_Median_8,20-Apr-2017,28-Jun-2017,413.8811,296.1068,511.3424,331.6557
S109_Median_8,20-Apr-2017,28-Jun-2017,413.8811,296.1068,1398.396,321.1561
S109_Median_8,20-Apr-2017,28-Jun-2017,413.8811,296.1068,513.2186,341.5938
S109_Median_8,20-Apr-2017,28-Jun-2017,413.8811,296.1068,1397.782,338.1874
S109_Median_8,20-Apr-2017,28-Jun-2017,413.8811,296.1068,511.4048,336.423
S109_Median_8,20-Apr-2017,28-Jun-2017,413.8811,296.1068,1399.561,369.3595
S109_Median_8,20-Apr-2017,28-Jun-2017,413.8811,296.1068,511.6162,377.7463
S109_Median_8,20-Apr-2017,28-Jun-2017,413.8811,296.1068,1395.32,392.5767
S109_Median_8,20-Apr-2017,28-Jun-2017,413.8811,296.1068,410.5849,195.644
S109_Median_8,20-Apr-2017,28-Jun-2017,413.8811,296.1068,512.0049,267.4615
S109_Median_8,20-Apr-2017,28-Jun-2017,413.8811,296.1068,1406.106,289.1678
S109_Median_8,20-Apr-2017,28-Jun-2017,413.8811,296.1068,354.0642,451.5566
S109_Median_8,20-Apr-2017,28-Jun-2017,476.2697,257.6681,511.3424,331.6557
S109_Median_8,20-Apr-2017,28-Jun-2017,476.2697,257.6681,1398.396,321.1561
S109_Median_8,20-Apr-2017,28-Jun-2017,476.2697,257.6681,513.2186,341.5938
S109_Median_8,20-Apr-2017,28-Jun-2017,476.2697,257.6681,1397.782,338.1874
S109_Median_8,20-Apr-2017,28-Jun-2017,476.2697,257.6681,511.4048,336.423
S109_Median_8,20-Apr-2017,28-Jun-2017,476.2697,257.6681,1399.561,369.3595
S109_Median_8,20-Apr-2017,28-Jun-2017,476.2697,257.6681,511.6162,377.7463
S109_Median_8,20-Apr-2017,28-Jun-2017,476.2697,257.6681,1395.32,392.5767
S109_Median_8,20-Apr-2017,28-Jun-2017,476.2697,257.6681,410.5849,195.644
S109_Median_8,20-Apr-2017,28-Jun-2017,476.2697,257.6681,512.0049,267.4615
S109_Median_8,20-Apr-2017,28-Jun-2017,476.2697,257.6681,1406.106,289.1678
S109_Median_8,20-Apr-2017,28-Jun-2017,476.2697,257.6681,354.0642,451.5566
S109_Median_8,20-Apr-2017,28-Jun-2017,466.3662,447.4632,511.3424,331.6557
S109_Median_8,20-Apr-2017,28-Jun-2017,466.3662,447.4632,1398.396,321.1561
S109_Median_8,20-Apr-2017,28-Jun-2017,466.3662,447.4632,513.2186,341.5938
S109_Median_8,20-Apr-2017,28-Jun-2017,466.3662,447.4632,1397.782,338.1874
S109_Median_8,20-Apr-2017,28-Jun-2017,466.3662,447.4632,511.4048,336.423
S109_Median_8,20-Apr-2017,28-Jun-2017,466.3662,447.4632,1399.561,369.3595
S109_Median_8,20-Apr-2017,28-Jun-2017,466.3662,447.4632,511.6162,377.7463
S109_Median_8,20-Apr-2017,28-Jun-2017,466.3662,447.4632,1395.32,392.5767
S109_Median_8,20-Apr-2017,28-Jun-2017,466.3662,447.4632,410.5849,195.644
S109_Median_8,20-Apr-2017,28-Jun-2017,466.3662,447.4632,512.0049,267.4615
S109_Median_8,20-Apr-2017,28-Jun-2017,466.3662,447.4632,1406.106,289.1678
S109_Median_8,20-Apr-2017,28-Jun-2017,466.3662,447.4632,354.0642,451.5566
S109_Median_8,20-Apr-2017,28-Jun-2017,470.3021,439.5768,511.3424,331.6557
S109_Median_8,20-Apr-2017,28-Jun-2017,470.3021,439.5768,1398.396,321.1561
S109_Median_8,20-Apr-2017,28-Jun-2017,470.3021,439.5768,513.2186,341.5938
S109_Median_8,20-Apr-2017,28-Jun-2017,470.3021,439.5768,1397.782,338.1874
S109_Median_8,20-Apr-2017,28-Jun-2017,470.3021,439.5768,511.4048,336.423
S109_Median_8,20-Apr-2017,28-Jun-2017,470.3021,439.5768,1399.561,369.3595
S109_Median_8,20-Apr-2017,28-Jun-2017,470.3021,439.5768,511.6162,377.7463
S109_Median_8,20-Apr-2017,28-Jun-2017,470.3021,439.5768,1395.32,392.5767
S109_Median_8,20-Apr-2017,28-Jun-2017,470.3021,439.5768,410.5849,195.644
S109_Median_8,20-Apr-2017,28-Jun-2017,470.3021,439.5768,512.0049,267.4615
S109_Median_8,20-Apr-2017,28-Jun-2017,470.3021,439.5768,1406.106,289.1678
S109_Median_8,20-Apr-2017,28-Jun-2017,470.3021,439.5768,354.0642,451.5566
S109_Median_8,20-Apr-2017,28-Jun-2017,201.9395,583.8473,511.3424,331.6557
S109_Median_8,20-Apr-2017,28-Jun-2017,201.9395,583.8473,1398.396,321.1561
S109_Median_8,20-Apr-2017,28-Jun-2017,201.9395,583.8473,513.2186,341.5938
S109_Median_8,20-Apr-2017,28-Jun-2017,201.9395,583.8473,1397.782,338.1874
S109_Median_8,20-Apr-2017,28-Jun-2017,201.9395,583.8473,511.4048,336.423
S109_Median_8,20-Apr-2017,28-Jun-2017,201.9395,583.8473,1399.561,369.3595
S109_Median_8,20-Apr-2017,28-Jun-2017,201.9395,583.8473,511.6162,377.7463
S109_Median_8,20-Apr-2017,28-Jun-2017,201.9395,583.8473,1395.32,392.5767
S109_Median_8,20-Apr-2017,28-Jun-2017,201.9395,583.8473,410.5849,195.644
S109_Median_8,20-Apr-2017,28-Jun-2017,201.9395,583.8473,512.0049,267.4615
S109_Median_8,20-Apr-2017,28-Jun-2017,201.9395,583.8473,1406.106,289.1678
S109_Median_8,20-Apr-2017,28-Jun-2017,201.9395,583.8473,354.0642,451.5566
S109_Median_8,20-Apr-2017,28-Jun-2017,409.3269,200.8914,511.3424,331.6557
S109_Median_8,20-Apr-2017,28-Jun-2017,409.3269,200.8914,1398.396,321.1561
S109_Median_8,20-Apr-2017,28-Jun-2017,409.3269,200.8914,513.2186,341.5938
S109_Median_8,20-Apr-2017,28-Jun-2017,409.3269,200.8914,1397.782,338.1874
S109_Median_8,20-Apr-2017,28-Jun-2017,409.3269,200.8914,511.4048,336.423
S109_Median_8,20-Apr-2017,28-Jun-2017,409.3269,200.8914,1399.561,369.3595
S109_Median_8,20-Apr-2017,28-Jun-2017,409.3269,200.8914,511.6162,377.7463
S109_Median_8,20-Apr-2017,28-Jun-2017,409.3269,200.8914,1395.32,392.5767
S109_Median_8,20-Apr-2017,28-Jun-2017,409.3269,200.8914,410.5849,195.644
S109_Median_8,20-Apr-2017,28-Jun-2017,409.3269,200.8914,512.0049,267.4615
S109_Median_8,20-Apr-2017,28-Jun-2017,409.3269,200.8914,1406.106,289.1678
S109_Median_8,20-Apr-2017,28-Jun-2017,409.3269,200.8914,354.0642,451.5566
S109_Median_8,20-Apr-2017,28-Jun-2017,474.3851,174.1195,511.3424,331.6557
S109_Median_8,20-Apr-2017,28-Jun-2017,474.3851,174.1195,1398.396,321.1561
S109_Median_8,20-Apr-2017,28-Jun-2017,474.3851,174.1195,513.2186,341.5938
S109_Median_8,20-Apr-2017,28-Jun-2017,474.3851,174.1195,1397.782,338.1874
S109_Median_8,20-Apr-2017,28-Jun-2017,474.3851,174.1195,511.4048,336.423
S109_Median_8,20-Apr-2017,28-Jun-2017,474.3851,174.1195,1399.561,369.3595
S109_Median_8,20-Apr-2017,28-Jun-2017,474.3851,174.1195,511.6162,377.7463
S109_Median_8,20-Apr-2017,28-Jun-2017,474.3851,174.1195,1395.32,392.5767
S109_Median_8,20-Apr-2017,28-Jun-2017,474.3851,174.1195,410.5849,195.644
S109_Median_8,20-Apr-2017,28-Jun-2017,474.3851,174.1195,512.0049,267.4615
S109_Median_8,20-Apr-2017,28-Jun-2017,474.3851,174.1195,1406.106,289.1678
S109_Median_8,20-Apr-2017,28-Jun-2017,474.3851,174.1195,354.0642,451.5566
S109_Median_8,20-Apr-2017,28-Jun-2017,210.4148,595.3193,511.3424,331.6557
S109_Median_8,20-Apr-2017,28-Jun-2017,210.4148,595.3193,1398.396,321.1561
S109_Median_8,20-Apr-2017,28-Jun-2017,210.4148,595.3193,513.2186,341.5938
S109_Median_8,20-Apr-2017,28-Jun-2017,210.4148,595.3193,1397.782,338.1874
S109_Median_8,20-Apr-2017,28-Jun-2017,210.4148,595.3193,511.4048,336.423
S109_Median_8,20-Apr-2017,28-Jun-2017,210.4148,595.3193,1399.561,369.3595
S109_Median_8,20-Apr-2017,28-Jun-2017,210.4148,595.3193,511.6162,377.7463
S109_Median_8,20-Apr-2017,28-Jun-2017,210.4148,595.3193,1395.32,392.5767
S109_Median_8,20-Apr-2017,28-Jun-2017,210.4148,595.3193,410.5849,195.644
S109_Median_8,20-Apr-2017,28-Jun-2017,210.4148,595.3193,512.0049,267.4615
S109_Median_8,20-Apr-2017,28-Jun-2017,210.4148,595.3193,1406.106,289.1678
S109_Median_8,20-Apr-2017,28-Jun-2017,210.4148,595.3193,354.0642,451.5566
S109_Median_8,20-Apr-2017,28-Jun-2017,409.0661,235.2432,511.3424,331.6557
S109_Median_8,20-Apr-2017,28-Jun-2017,409.0661,235.2432,1398.396,321.1561
S109_Median_8,20-Apr-2017,28-Jun-2017,409.0661,235.2432,513.2186,341.5938
S109_Median_8,20-Apr-2017,28-Jun-2017,409.0661,235.2432,1397.782,338.1874
S109_Median_8,20-Apr-2017,28-Jun-2017,409.0661,235.2432,511.4048,336.423
S109_Median_8,20-Apr-2017,28-Jun-2017,409.0661,235.2432,1399.561,369.3595
S109_Median_8,20-Apr-2017,28-Jun-2017,409.0661,235.2432,511.6162,377.7463
S109_Median_8,20-Apr-2017,28-Jun-2017,409.0661,235.2432,1395.32,392.5767
S109_Median_8,20-Apr-2017,28-Jun-2017,409.0661,235.2432,410.5849,195.644
S109_Median_8,20-Apr-2017,28-Jun-2017,409.0661,235.2432,512.0049,267.4615
S109_Median_8,20-Apr-2017,28-Jun-2017,409.0661,235.2432,1406.106,289.1678
S109_Median_8,20-Apr-2017,28-Jun-2017,409.0661,235.2432,354.0642,451.5566
S109_Median_8,20-Apr-2017,28-Jun-2017,475.1178,224.9547,511.3424,331.6557
S109_Median_8,20-Apr-2017,28-Jun-2017,475.1178,224.9547,1398.396,321.1561
S109_Median_8,20-Apr-2017,28-Jun-2017,475.1178,224.9547,513.2186,341.5938
S109_Median_8,20-Apr-2017,28-Jun-2017,475.1178,224.9547,1397.782,338.1874
S109_Median_8,20-Apr-2017,28-Jun-2017,475.1178,224.9547,511.4048,336.423
S109_Median_8,20-Apr-2017,28-Jun-2017,475.1178,224.9547,1399.561,369.3595
S109_Median_8,20-Apr-2017,28-Jun-2017,475.1178,224.9547,511.6162,377.7463
S109_Median_8,20-Apr-2017,28-Jun-2017,475.1178,224.9547,1395.32,392.5767
S109_Median_8,20-Apr-2017,28-Jun-2017,475.1178,224.9547,410.5849,195.644
S109_Median_8,20-Apr-2017,28-Jun-2017,475.1178,224.9547,512.0049,267.4615
S109_Median_8,20-Apr-2017,28-Jun-2017,475.1178,224.9547,1406.106,289.1678
S109_Median_8,20-Apr-2017,28-Jun-2017,475.1178,224.9547,354.0642,451.5566
S109_Median_8,20-Apr-2017,28-Jun-2017,213.807,596.7025,511.3424,331.6557
S109_Median_8,20-Apr-2017,28-Jun-2017,213.807,596.7025,1398.396,321.1561
S109_Median_8,20-Apr-2017,28-Jun-2017,213.807,596.7025,513.2186,341.5938
S109_Median_8,20-Apr-2017,28-Jun-2017,213.807,596.7025,1397.782,338.1874
S109_Median_8,20-Apr-2017,28-Jun-2017,213.807,596.7025,511.4048,336.423
S109_Median_8,20-Apr-2017,28-Jun-2017,213.807,596.7025,1399.561,369.3595
S109_Median_8,20-Apr-2017,28-Jun-2017,213.807,596.7025,511.6162,377.7463
S109_Median_8,20-Apr-2017,28-Jun-2017,213.807,596.7025,1395.32,392.5767
S109_Median_8,20-Apr-2017,28-Jun-2017,213.807,596.7025,410.5849,195.644
S109_Median_8,20-Apr-2017,28-Jun-2017,213.807,596.7025,512.0049,267.4615
S109_Median_8,20-Apr-2017,28-Jun-2017,213.807,596.7025,1406.106,289.1678
S109_Median_8,20-Apr-2017,28-Jun-2017,213.807,596.7025,354.0642,451.5566
S109_Median_8,20-Apr-2017,28-Jun-2017,411.8619,214.8171,511.3424,331.6557
S109_Median_8,20-Apr-2017,28-Jun-2017,411.8619,214.8171,1398.396,321.1561
S109_Median_8,20-Apr-2017,28-Jun-2017,411.8619,214.8171,513.2186,341.5938
S109_Median_8,20-Apr-2017,28-Jun-2017,411.8619,214.8171,1397.782,338.1874
S109_Median_8,20-Apr-2017,28-Jun-2017,411.8619,214.8171,511.4048,336.423
S109_Median_8,20-Apr-2017,28-Jun-2017,411.8619,214.8171,1399.561,369.3595
S109_Median_8,20-Apr-2017,28-Jun-2017,411.8619,214.8171,511.6162,377.7463
S109_Median_8,20-Apr-2017,28-Jun-2017,411.8619,214.8171,1395.32,392.5767
S109_Median_8,20-Apr-2017,28-Jun-2017,411.8619,214.8171,410.5849,195.644
S109_Median_8,20-Apr-2017,28-Jun-2017,411.8619,214.8171,512.0049,267.4615
S109_Median_8,20-Apr-2017,28-Jun-2017,411.8619,214.8171,1406.106,289.1678
S109_Median_8,20-Apr-2017,28-Jun-2017,411.8619,214.8171,354.0642,451.5566
S109_Median_8,20-Apr-2017,28-Jun-2017,199.0699,579.6648,511.3424,331.6557
S109_Median_8,20-Apr-2017,28-Jun-2017,199.0699,579.6648,1398.396,321.1561
S109_Median_8,20-Apr-2017,28-Jun-2017,199.0699,579.6648,513.2186,341.5938
S109_Median_8,20-Apr-2017,28-Jun-2017,199.0699,579.6648,1397.782,338.1874
S109_Median_8,20-Apr-2017,28-Jun-2017,199.0699,579.6648,511.4048,336.423
S109_Median_8,20-Apr-2017,28-Jun-2017,199.0699,579.6648,1399.561,369.3595
S109_Median_8,20-Apr-2017,28-Jun-2017,199.0699,579.6648,511.6162,377.7463
S109_Median_8,20-Apr-2017,28-Jun-2017,199.0699,579.6648,1395.32,392.5767
S109_Median_8,20-Apr-2017,28-Jun-2017,199.0699,579.6648,410.5849,195.644
S109_Median_8,20-Apr-2017,28-Jun-2017,199.0699,579.6648,512.0049,267.4615
S109_Median_8,20-Apr-2017,28-Jun-2017,199.0699,579.6648,1406.106,289.1678
S109_Median_8,20-Apr-2017,28-Jun-2017,199.0699,579.6648,354.0642,451.5566
S109_Median_8,20-Apr-2017,28-Jun-2017,407.5405,213.8237,511.3424,331.6557
S109_Median_8,20-Apr-2017,28-Jun-2017,407.5405,213.8237,1398.396,321.1561
S109_Median_8,20-Apr-2017,28-Jun-2017,407.5405,213.8237,513.2186,341.5938
S109_Median_8,20-Apr-2017,28-Jun-2017,407.5405,213.8237,1397.782,338.1874
S109_Median_8,20-Apr-2017,28-Jun-2017,407.5405,213.8237,511.4048,336.423
S109_Median_8,20-Apr-2017,28-Jun-2017,407.5405,213.8237,1399.561,369.3595
S109_Median_8,20-Apr-2017,28-Jun-2017,407.5405,213.8237,511.6162,377.7463
S109_Median_8,20-Apr-2017,28-Jun-2017,407.5405,213.8237,1395.32,392.5767
S109_Median_8,20-Apr-2017,28-Jun-2017,407.5405,213.8237,410.5849,195.644
S109_Median_8,20-Apr-2017,28-Jun-2017,407.5405,213.8237,512.0049,267.4615
S109_Median_8,20-Apr-2017,28-Jun-2017,407.5405,213.8237,1406.106,289.1678
S109_Median_8,20-Apr-2017,28-Jun-2017,407.5405,213.8237,354.0642,451.5566
S109_Median_8,20-Apr-2017,28-Jun-2017,477.6163,192.0282,511.3424,331.6557
S109_Median_8,20-Apr-2017,28-Jun-2017,477.6163,192.0282,1398.396,321.1561
S109_Median_8,20-Apr-2017,28-Jun-2017,477.6163,192.0282,513.2186,341.5938
S109_Median_8,20-Apr-2017,28-Jun-2017,477.6163,192.0282,1397.782,338.1874
S109_Median_8,20-Apr-2017,28-Jun-2017,477.6163,192.0282,511.4048,336.423
S109_Median_8,20-Apr-2017,28-Jun-2017,477.6163,192.0282,1399.561,369.3595
S109_Median_8,20-Apr-2017,28-Jun-2017,477.6163,192.0282,511.6162,377.7463
S109_Median_8,20-Apr-2017,28-Jun-2017,477.6163,192.0282,1395.32,392.5767
S109_Median_8,20-Apr-2017,28-Jun-2017,477.6163,192.0282,410.5849,195.644
S109_Median_8,20-Apr-2017,28-Jun-2017,477.6163,192.0282,512.0049,267.4615
S109_Median_8,20-Apr-2017,28-Jun-2017,477.6163,192.0282,1406.106,289.1678
S109_Median_8,20-Apr-2017,28-Jun-2017,477.6163,192.0282,354.0642,451.5566
S109_Median_8,20-Apr-2017,28-Jun-2017,202.137,602.1558,511.3424,331.6557
S109_Median_8,20-Apr-2017,28-Jun-2017,202.137,602.1558,1398.396,321.1561
S109_Median_8,20-Apr-2017,28-Jun-2017,202.137,602.1558,513.2186,341.5938
S109_Median_8,20-Apr-2017,28-Jun-2017,202.137,602.1558,1397.782,338.1874
S109_Median_8,20-Apr-2017,28-Jun-2017,202.137,602.1558,511.4048,336.423
S109_Median_8,20-Apr-2017,28-Jun-2017,202.137,602.1558,1399.561,369.3595
S109_Median_8,20-Apr-2017,28-Jun-2017,202.137,602.1558,511.6162,377.7463
S109_Median_8,20-Apr-2017,28-Jun-2017,202.137,602.1558,1395.32,392.5767
S109_Median_8,20-Apr-2017,28-Jun-2017,202.137,602.1558,410.5849,195.644
S109_Median_8,20-Apr-2017,28-Jun-2017,202.137,602.1558,512.0049,267.4615
S109_Median_8,20-Apr-2017,28-Jun-2017,202.137,602.1558,1406.106,289.1678
S109_Median_8,20-Apr-2017,28-Jun-2017,202.137,602.1558,354.0642,451.5566
S109_Median_8,20-Apr-2017,28-Jun-2017,447.6627,291.7711,511.3424,331.6557
S109_Median_8,20-Apr-2017,28-Jun-2017,447.6627,291.7711,1398.396,321.1561
S109_Median_8,20-Apr-2017,28-Jun-2017,447.6627,291.7711,513.2186,341.5938
S109_Median_8,20-Apr-2017,28-Jun-2017,447.6627,291.7711,1397.782,338.1874
S109_Median_8,20-Apr-2017,28-Jun-2017,447.6627,291.7711,511.4048,336.423
S109_Median_8,20-Apr-2017,28-Jun-2017,447.6627,291.7711,1399.561,369.3595
S109_Median_8,20-Apr-2017,28-Jun-2017,447.6627,291.7711,511.6162,377.7463
S109_Median_8,20-Apr-2017,28-Jun-2017,447.6627,291.7711,1395.32,392.5767
S109_Median_8,20-Apr-2017,28-Jun-2017,447.6627,291.7711,410.5849,195.644
S109_Median_8,20-Apr-2017,28-Jun-2017,447.6627,291.7711,512.0049,267.4615
S109_Median_8,20-Apr-2017,28-Jun-2017,447.6627,291.7711,1406.106,289.1678
S109_Median_8,20-Apr-2017,28-Jun-2017,447.6627,291.7711,354.0642,451.5566
S109_Median_8,20-Apr-2017,28-Jun-2017,1458.121,292.018,511.3424,331.6557
S109_Median_8,20-Apr-2017,28-Jun-2017,1458.121,292.018,1398.396,321.1561
S109_Median_8,20-Apr-2017,28-Jun-2017,1458.121,292.018,513.2186,341.5938
S109_Median_8,20-Apr-2017,28-Jun-2017,1458.121,292.018,1397.782,338.1874
S109_Median_8,20-Apr-2017,28-Jun-2017,1458.121,292.018,511.4048,336.423
