Contact,Date1,Date2,start x,start y,end x,end y
S107_Median_2,18-Aug-2016,22-Sep-2016,402.5869,836.004,150.576,590.3905
S107_Median_2,18-Aug-2016,22-Sep-2016,402.5869,836.004,290.2082,760.1472
S107_Median_2,18-Aug-2016,22-Sep-2016,402.5869,836.004,144.1347,584.4325
S107_Median_2,18-Aug-2016,22-Sep-2016,402.5869,836.004,150.4126,586.2161
S107_Median_2,18-Aug-2016,22-Sep-2016,402.5869,836.004,154.405,600.0855
S107_Median_2,18-Aug-2016,22-Sep-2016,402.5869,836.004,153.7757,594.1365
S107_Median_2,18-Aug-2016,22-Sep-2016,402.5869,836.004,164.5955,609.2634
S107_Median_2,18-Aug-2016,22-Sep-2016,402.5869,836.004,137.363,579.894
S107_Median_2,18-Aug-2016,22-Sep-2016,402.5869,836.004,287.9683,746.8691
S107_Median_2,18-Aug-2016,22-Sep-2016,394.0454,808.25,243.6991,715.8462
S107_Median_2,18-Aug-2016,22-Sep-2016,394.0454,808.25,203.7243,667.2478
S107_Median_2,18-Aug-2016,22-Sep-2016,394.0454,808.25,322.0659,806.7734
S107_Median_2,18-Aug-2016,22-Sep-2016,394.0454,808.25,213.2776,665.4702
S107_Median_2,18-Aug-2016,22-Sep-2016,394.0454,808.25,277.6873,754.5853
S107_Median_2,18-Aug-2016,22-Sep-2016,394.0454,808.25,309.451,779.5452
S107_Median_2,18-Aug-2016,22-Sep-2016,394.0454,808.25,281.0218,750.9593
S107_Median_2,18-Aug-2016,22-Sep-2016,394.0454,808.25,272.0075,740.0584
S107_Median_2,18-Aug-2016,22-Sep-2016,394.0454,808.25,150.576,590.3905
S107_Median_2,18-Aug-2016,22-Sep-2016,394.0454,808.25,290.2082,760.1472
S107_Median_2,18-Aug-2016,22-Sep-2016,394.0454,808.25,144.1347,584.4325
S107_Median_2,18-Aug-2016,22-Sep-2016,394.0454,808.25,150.4126,586.2161
S107_Median_2,18-Aug-2016,22-Sep-2016,394.0454,808.25,154.405,600.0855
S107_Median_2,18-Aug-2016,22-Sep-2016,394.0454,808.25,153.7757,594.1365
S107_Median_2,18-Aug-2016,22-Sep-2016,394.0454,808.25,164.5955,609.2634
S107_Median_2,18-Aug-2016,22-Sep-2016,394.0454,808.25,137.363,579.894
S107_Median_2,18-Aug-2016,22-Sep-2016,394.0454,808.25,287.9683,746.8691
S107_Median_2,18-Aug-2016,22-Sep-2016,392.4294,813.3816,243.6991,715.8462
S107_Median_2,18-Aug-2016,22-Sep-2016,392.4294,813.3816,203.7243,667.2478
S107_Median_2,18-Aug-2016,22-Sep-2016,392.4294,813.3816,322.0659,806.7734
S107_Median_2,18-Aug-2016,22-Sep-2016,392.4294,813.3816,213.2776,665.4702
S107_Median_2,18-Aug-2016,22-Sep-2016,392.4294,813.3816,277.6873,754.5853
S107_Median_2,18-Aug-2016,22-Sep-2016,392.4294,813.3816,309.451,779.5452
S107_Median_2,18-Aug-2016,22-Sep-2016,392.4294,813.3816,281.0218,750.9593
S107_Median_2,18-Aug-2016,22-Sep-2016,392.4294,813.3816,272.0075,740.0584
S107_Median_2,18-Aug-2016,22-Sep-2016,392.4294,813.3816,150.576,590.3905
S107_Median_2,18-Aug-2016,22-Sep-2016,392.4294,813.3816,290.2082,760.1472
S107_Median_2,18-Aug-2016,22-Sep-2016,392.4294,813.3816,144.1347,584.4325
S107_Median_2,18-Aug-2016,22-Sep-2016,392.4294,813.3816,150.4126,586.2161
S107_Median_2,18-Aug-2016,22-Sep-2016,392.4294,813.3816,154.405,600.0855
S107_Median_2,18-Aug-2016,22-Sep-2016,392.4294,813.3816,153.7757,594.1365
S107_Median_2,18-Aug-2016,22-Sep-2016,392.4294,813.3816,164.5955,609.2634
S107_Median_2,18-Aug-2016,22-Sep-2016,392.4294,813.3816,137.363,579.894
S107_Median_2,18-Aug-2016,22-Sep-2016,392.4294,813.3816,287.9683,746.8691
S107_Median_2,18-Aug-2016,22-Sep-2016,271.2144,744.0998,243.6991,715.8462
S107_Median_2,18-Aug-2016,22-Sep-2016,271.2144,744.0998,203.7243,667.2478
S107_Median_2,18-Aug-2016,22-Sep-2016,271.2144,744.0998,322.0659,806.7734
S107_Median_2,18-Aug-2016,22-Sep-2016,271.2144,744.0998,213.2776,665.4702
S107_Median_2,18-Aug-2016,22-Sep-2016,271.2144,744.0998,277.6873,754.5853
S107_Median_2,18-Aug-2016,22-Sep-2016,271.2144,744.0998,309.451,779.5452
S107_Median_2,18-Aug-2016,22-Sep-2016,271.2144,744.0998,281.0218,750.9593
S107_Median_2,18-Aug-2016,22-Sep-2016,271.2144,744.0998,272.0075,740.0584
S107_Median_2,18-Aug-2016,22-Sep-2016,271.2144,744.0998,150.576,590.3905
S107_Median_2,18-Aug-2016,22-Sep-2016,271.2144,744.0998,290.2082,760.1472
S107_Median_2,18-Aug-2016,22-Sep-2016,271.2144,744.0998,144.1347,584.4325
S107_Median_2,18-Aug-2016,22-Sep-2016,271.2144,744.0998,150.4126,586.2161
S107_Median_2,18-Aug-2016,22-Sep-2016,271.2144,744.0998,154.405,600.0855
S107_Median_2,18-Aug-2016,22-Sep-2016,271.2144,744.0998,153.7757,594.1365
S107_Median_2,18-Aug-2016,22-Sep-2016,271.2144,744.0998,164.5955,609.2634
S107_Median_2,18-Aug-2016,22-Sep-2016,271.2144,744.0998,137.363,579.894
S107_Median_2,18-Aug-2016,22-Sep-2016,271.2144,744.0998,287.9683,746.8691
S107_Median_2,18-Aug-2016,22-Sep-2016,352.8226,795.8593,243.6991,715.8462
S107_Median_2,18-Aug-2016,22-Sep-2016,352.8226,795.8593,203.7243,667.2478
S107_Median_2,18-Aug-2016,22-Sep-2016,352.8226,795.8593,322.0659,806.7734
S107_Median_2,18-Aug-2016,22-Sep-2016,352.8226,795.8593,213.2776,665.4702
S107_Median_2,18-Aug-2016,22-Sep-2016,352.8226,795.8593,277.6873,754.5853
S107_Median_2,18-Aug-2016,22-Sep-2016,352.8226,795.8593,309.451,779.5452
S107_Median_2,18-Aug-2016,22-Sep-2016,352.8226,795.8593,281.0218,750.9593
S107_Median_2,18-Aug-2016,22-Sep-2016,352.8226,795.8593,272.0075,740.0584
S107_Median_2,18-Aug-2016,22-Sep-2016,352.8226,795.8593,150.576,590.3905
S107_Median_2,18-Aug-2016,22-Sep-2016,352.8226,795.8593,290.2082,760.1472
S107_Median_2,18-Aug-2016,22-Sep-2016,352.8226,795.8593,144.1347,584.4325
S107_Median_2,18-Aug-2016,22-Sep-2016,352.8226,795.8593,150.4126,586.2161
S107_Median_2,18-Aug-2016,22-Sep-2016,352.8226,795.8593,154.405,600.0855
S107_Median_2,18-Aug-2016,22-Sep-2016,352.8226,795.8593,153.7757,594.1365
S107_Median_2,18-Aug-2016,22-Sep-2016,352.8226,795.8593,164.5955,609.2634
S107_Median_2,18-Aug-2016,22-Sep-2016,352.8226,795.8593,137.363,579.894
S107_Median_2,18-Aug-2016,22-Sep-2016,352.8226,795.8593,287.9683,746.8691
S107_Median_2,22-Sep-2016,06-Oct-2016,243.6991,715.8462,160.3267,600.3369
S107_Median_2,22-Sep-2016,06-Oct-2016,243.6991,715.8462,149.4752,589.9807
S107_Median_2,22-Sep-2016,06-Oct-2016,243.6991,715.8462,163.3908,601.5135
S107_Median_2,22-Sep-2016,06-Oct-2016,243.6991,715.8462,147.9262,588.745
S107_Median_2,22-Sep-2016,06-Oct-2016,243.6991,715.8462,147.0921,580.2179
S107_Median_2,22-Sep-2016,06-Oct-2016,243.6991,715.8462,240.2385,712.4578
S107_Median_2,22-Sep-2016,06-Oct-2016,243.6991,715.8462,152.3761,584.6331
S107_Median_2,22-Sep-2016,06-Oct-2016,243.6991,715.8462,193.8583,644.9778
S107_Median_2,22-Sep-2016,06-Oct-2016,243.6991,715.8462,222.8011,696.7581
S107_Median_2,22-Sep-2016,06-Oct-2016,243.6991,715.8462,152.3469,590.1582
S107_Median_2,22-Sep-2016,06-Oct-2016,243.6991,715.8462,295.4214,767.2059
S107_Median_2,22-Sep-2016,06-Oct-2016,243.6991,715.8462,168.4797,611.8564
S107_Median_2,22-Sep-2016,06-Oct-2016,243.6991,715.8462,200.6527,651.0967
S107_Median_2,22-Sep-2016,06-Oct-2016,243.6991,715.8462,176.9534,626.5538
S107_Median_2,22-Sep-2016,06-Oct-2016,243.6991,715.8462,136.9964,579.6599
S107_Median_2,22-Sep-2016,06-Oct-2016,243.6991,715.8462,140.3417,586.6134
S107_Median_2,22-Sep-2016,06-Oct-2016,243.6991,715.8462,151.5072,588.4702
S107_Median_2,22-Sep-2016,06-Oct-2016,243.6991,715.8462,228.0165,690.5239
S107_Median_2,22-Sep-2016,06-Oct-2016,243.6991,715.8462,164.5557,603.486
S107_Median_2,22-Sep-2016,06-Oct-2016,243.6991,715.8462,146.8247,584.9857
S107_Median_2,22-Sep-2016,06-Oct-2016,243.6991,715.8462,199.3049,655.0908
S107_Median_2,22-Sep-2016,06-Oct-2016,243.6991,715.8462,212.9158,677.5543
S107_Median_2,22-Sep-2016,06-Oct-2016,243.6991,715.8462,154.9242,594.4592
S107_Median_2,22-Sep-2016,06-Oct-2016,243.6991,715.8462,215.0087,685.2056
S107_Median_2,22-Sep-2016,06-Oct-2016,243.6991,715.8462,243.9526,710.316
S107_Median_2,22-Sep-2016,06-Oct-2016,243.6991,715.8462,209.475,665.226
S107_Median_2,22-Sep-2016,06-Oct-2016,243.6991,715.8462,177.0401,619.3481
S107_Median_2,22-Sep-2016,06-Oct-2016,243.6991,715.8462,555.8552,699.0289
S107_Median_2,22-Sep-2016,06-Oct-2016,243.6991,715.8462,186.1579,658.93
S107_Median_2,22-Sep-2016,06-Oct-2016,243.6991,715.8462,442.1126,311.7782
S107_Median_2,22-Sep-2016,06-Oct-2016,243.6991,715.8462,401.8824,560.2167
S107_Median_2,22-Sep-2016,06-Oct-2016,243.6991,715.8462,151.512,589.0643
S107_Median_2,22-Sep-2016,06-Oct-2016,243.6991,715.8462,250.2696,724.6268
S107_Median_2,22-Sep-2016,06-Oct-2016,243.6991,715.8462,393.5585,533.5716
S107_Median_2,22-Sep-2016,06-Oct-2016,243.6991,715.8462,468.8462,688.3409
S107_Median_2,22-Sep-2016,06-Oct-2016,203.7243,667.2478,160.3267,600.3369
S107_Median_2,22-Sep-2016,06-Oct-2016,203.7243,667.2478,149.4752,589.9807
S107_Median_2,22-Sep-2016,06-Oct-2016,203.7243,667.2478,163.3908,601.5135
S107_Median_2,22-Sep-2016,06-Oct-2016,203.7243,667.2478,147.9262,588.745
S107_Median_2,22-Sep-2016,06-Oct-2016,203.7243,667.2478,147.0921,580.2179
S107_Median_2,22-Sep-2016,06-Oct-2016,203.7243,667.2478,240.2385,712.4578
S107_Median_2,22-Sep-2016,06-Oct-2016,203.7243,667.2478,152.3761,584.6331
S107_Median_2,22-Sep-2016,06-Oct-2016,203.7243,667.2478,193.8583,644.9778
S107_Median_2,22-Sep-2016,06-Oct-2016,203.7243,667.2478,222.8011,696.7581
S107_Median_2,22-Sep-2016,06-Oct-2016,203.7243,667.2478,152.3469,590.1582
S107_Median_2,22-Sep-2016,06-Oct-2016,203.7243,667.2478,295.4214,767.2059
S107_Median_2,22-Sep-2016,06-Oct-2016,203.7243,667.2478,168.4797,611.8564
S107_Median_2,22-Sep-2016,06-Oct-2016,203.7243,667.2478,200.6527,651.0967
S107_Median_2,22-Sep-2016,06-Oct-2016,203.7243,667.2478,176.9534,626.5538
S107_Median_2,22-Sep-2016,06-Oct-2016,203.7243,667.2478,136.9964,579.6599
S107_Median_2,22-Sep-2016,06-Oct-2016,203.7243,667.2478,140.3417,586.6134
S107_Median_2,22-Sep-2016,06-Oct-2016,203.7243,667.2478,151.5072,588.4702
S107_Median_2,22-Sep-2016,06-Oct-2016,203.7243,667.2478,228.0165,690.5239
S107_Median_2,22-Sep-2016,06-Oct-2016,203.7243,667.2478,164.5557,603.486
S107_Median_2,22-Sep-2016,06-Oct-2016,203.7243,667.2478,146.8247,584.9857
S107_Median_2,22-Sep-2016,06-Oct-2016,203.7243,667.2478,199.3049,655.0908
S107_Median_2,22-Sep-2016,06-Oct-2016,203.7243,667.2478,212.9158,677.5543
S107_Median_2,22-Sep-2016,06-Oct-2016,203.7243,667.2478,154.9242,594.4592
S107_Median_2,22-Sep-2016,06-Oct-2016,203.7243,667.2478,215.0087,685.2056
S107_Median_2,22-Sep-2016,06-Oct-2016,203.7243,667.2478,243.9526,710.316
S107_Median_2,22-Sep-2016,06-Oct-2016,203.7243,667.2478,209.475,665.226
S107_Median_2,22-Sep-2016,06-Oct-2016,203.7243,667.2478,177.0401,619.3481
S107_Median_2,22-Sep-2016,06-Oct-2016,203.7243,667.2478,555.8552,699.0289
S107_Median_2,22-Sep-2016,06-Oct-2016,203.7243,667.2478,186.1579,658.93
S107_Median_2,22-Sep-2016,06-Oct-2016,203.7243,667.2478,442.1126,311.7782
S107_Median_2,22-Sep-2016,06-Oct-2016,203.7243,667.2478,401.8824,560.2167
S107_Median_2,22-Sep-2016,06-Oct-2016,203.7243,667.2478,151.512,589.0643
S107_Median_2,22-Sep-2016,06-Oct-2016,203.7243,667.2478,250.2696,724.6268
S107_Median_2,22-Sep-2016,06-Oct-2016,203.7243,667.2478,393.5585,533.5716
S107_Median_2,22-Sep-2016,06-Oct-2016,203.7243,667.2478,468.8462,688.3409
S107_Median_2,22-Sep-2016,06-Oct-2016,322.0659,806.7734,160.3267,600.3369
S107_Median_2,22-Sep-2016,06-Oct-2016,322.0659,806.7734,149.4752,589.9807
S107_Median_2,22-Sep-2016,06-Oct-2016,322.0659,806.7734,163.3908,601.5135
S107_Median_2,22-Sep-2016,06-Oct-2016,322.0659,806.7734,147.9262,588.745
S107_Median_2,22-Sep-2016,06-Oct-2016,322.0659,806.7734,147.0921,580.2179
S107_Median_2,22-Sep-2016,06-Oct-2016,322.0659,806.7734,240.2385,712.4578
S107_Median_2,22-Sep-2016,06-Oct-2016,322.0659,806.7734,152.3761,584.6331
S107_Median_2,22-Sep-2016,06-Oct-2016,322.0659,806.7734,193.8583,644.9778
S107_Median_2,22-Sep-2016,06-Oct-2016,322.0659,806.7734,222.8011,696.7581
S107_Median_2,22-Sep-2016,06-Oct-2016,322.0659,806.7734,152.3469,590.1582
S107_Median_2,22-Sep-2016,06-Oct-2016,322.0659,806.7734,295.4214,767.2059
S107_Median_2,22-Sep-2016,06-Oct-2016,322.0659,806.7734,168.4797,611.8564
S107_Median_2,22-Sep-2016,06-Oct-2016,322.0659,806.7734,200.6527,651.0967
S107_Median_2,22-Sep-2016,06-Oct-2016,322.0659,806.7734,176.9534,626.5538
S107_Median_2,22-Sep-2016,06-Oct-2016,322.0659,806.7734,136.9964,579.6599
S107_Median_2,22-Sep-2016,06-Oct-2016,322.0659,806.7734,140.3417,586.6134
S107_Median_2,22-Sep-2016,06-Oct-2016,322.0659,806.7734,151.5072,588.4702
S107_Median_2,22-Sep-2016,06-Oct-2016,322.0659,806.7734,228.0165,690.5239
S107_Median_2,22-Sep-2016,06-Oct-2016,322.0659,806.7734,164.5557,603.486
S107_Median_2,22-Sep-2016,06-Oct-2016,322.0659,806.7734,146.8247,584.9857
S107_Median_2,22-Sep-2016,06-Oct-2016,322.0659,806.7734,199.3049,655.0908
S107_Median_2,22-Sep-2016,06-Oct-2016,322.0659,806.7734,212.9158,677.5543
S107_Median_2,22-Sep-2016,06-Oct-2016,322.0659,806.7734,154.9242,594.4592
S107_Median_2,22-Sep-2016,06-Oct-2016,322.0659,806.7734,215.0087,685.2056
S107_Median_2,22-Sep-2016,06-Oct-2016,322.0659,806.7734,243.9526,710.316
S107_Median_2,22-Sep-2016,06-Oct-2016,322.0659,806.7734,209.475,665.226
S107_Median_2,22-Sep-2016,06-Oct-2016,322.0659,806.7734,177.0401,619.3481
S107_Median_2,22-Sep-2016,06-Oct-2016,322.0659,806.7734,555.8552,699.0289
S107_Median_2,22-Sep-2016,06-Oct-2016,322.0659,806.7734,186.1579,658.93
S107_Median_2,22-Sep-2016,06-Oct-2016,322.0659,806.7734,442.1126,311.7782
S107_Median_2,22-Sep-2016,06-Oct-2016,322.0659,806.7734,401.8824,560.2167
S107_Median_2,22-Sep-2016,06-Oct-2016,322.0659,806.7734,151.512,589.0643
S107_Median_2,22-Sep-2016,06-Oct-2016,322.0659,806.7734,250.2696,724.6268
S107_Median_2,22-Sep-2016,06-Oct-2016,322.0659,806.7734,393.5585,533.5716
S107_Median_2,22-Sep-2016,06-Oct-2016,322.0659,806.7734,468.8462,688.3409
S107_Median_2,22-Sep-2016,06-Oct-2016,213.2776,665.4702,160.3267,600.3369
S107_Median_2,22-Sep-2016,06-Oct-2016,213.2776,665.4702,149.4752,589.9807
S107_Median_2,22-Sep-2016,06-Oct-2016,213.2776,665.4702,163.3908,601.5135
S107_Median_2,22-Sep-2016,06-Oct-2016,213.2776,665.4702,147.9262,588.745
S107_Median_2,22-Sep-2016,06-Oct-2016,213.2776,665.4702,147.0921,580.2179
S107_Median_2,22-Sep-2016,06-Oct-2016,213.2776,665.4702,240.2385,712.4578
S107_Median_2,22-Sep-2016,06-Oct-2016,213.2776,665.4702,152.3761,584.6331
S107_Median_2,22-Sep-2016,06-Oct-2016,213.2776,665.4702,193.8583,644.9778
S107_Median_2,22-Sep-2016,06-Oct-2016,213.2776,665.4702,222.8011,696.7581
S107_Median_2,22-Sep-2016,06-Oct-2016,213.2776,665.4702,152.3469,590.1582
S107_Median_2,22-Sep-2016,06-Oct-2016,213.2776,665.4702,295.4214,767.2059
S107_Median_2,22-Sep-2016,06-Oct-2016,213.2776,665.4702,168.4797,611.8564
S107_Median_2,22-Sep-2016,06-Oct-2016,213.2776,665.4702,200.6527,651.0967
S107_Median_2,22-Sep-2016,06-Oct-2016,213.2776,665.4702,176.9534,626.5538
S107_Median_2,22-Sep-2016,06-Oct-2016,213.2776,665.4702,136.9964,579.6599
S107_Median_2,22-Sep-2016,06-Oct-2016,213.2776,665.4702,140.3417,586.6134
S107_Median_2,22-Sep-2016,06-Oct-2016,213.2776,665.4702,151.5072,588.4702
S107_Median_2,22-Sep-2016,06-Oct-2016,213.2776,665.4702,228.0165,690.5239
S107_Median_2,22-Sep-2016,06-Oct-2016,213.2776,665.4702,164.5557,603.486
S107_Median_2,22-Sep-2016,06-Oct-2016,213.2776,665.4702,146.8247,584.9857
S107_Median_2,22-Sep-2016,06-Oct-2016,213.2776,665.4702,199.3049,655.0908
S107_Median_2,22-Sep-2016,06-Oct-2016,213.2776,665.4702,212.9158,677.5543
S107_Median_2,22-Sep-2016,06-Oct-2016,213.2776,665.4702,154.9242,594.4592
S107_Median_2,22-Sep-2016,06-Oct-2016,213.2776,665.4702,215.0087,685.2056
S107_Median_2,22-Sep-2016,06-Oct-2016,213.2776,665.4702,243.9526,710.316
S107_Median_2,22-Sep-2016,06-Oct-2016,213.2776,665.4702,209.475,665.226
S107_Median_2,22-Sep-2016,06-Oct-2016,213.2776,665.4702,177.0401,619.3481
S107_Median_2,22-Sep-2016,06-Oct-2016,213.2776,665.4702,555.8552,699.0289
S107_Median_2,22-Sep-2016,06-Oct-2016,213.2776,665.4702,186.1579,658.93
S107_Median_2,22-Sep-2016,06-Oct-2016,213.2776,665.4702,442.1126,311.7782
S107_Median_2,22-Sep-2016,06-Oct-2016,213.2776,665.4702,401.8824,560.2167
S107_Median_2,22-Sep-2016,06-Oct-2016,213.2776,665.4702,151.512,589.0643
S107_Median_2,22-Sep-2016,06-Oct-2016,213.2776,665.4702,250.2696,724.6268
S107_Median_2,22-Sep-2016,06-Oct-2016,213.2776,665.4702,393.5585,533.5716
S107_Median_2,22-Sep-2016,06-Oct-2016,213.2776,665.4702,468.8462,688.3409
S107_Median_2,22-Sep-2016,06-Oct-2016,277.6873,754.5853,160.3267,600.3369
S107_Median_2,22-Sep-2016,06-Oct-2016,277.6873,754.5853,149.4752,589.9807
S107_Median_2,22-Sep-2016,06-Oct-2016,277.6873,754.5853,163.3908,601.5135
S107_Median_2,22-Sep-2016,06-Oct-2016,277.6873,754.5853,147.9262,588.745
S107_Median_2,22-Sep-2016,06-Oct-2016,277.6873,754.5853,147.0921,580.2179
S107_Median_2,22-Sep-2016,06-Oct-2016,277.6873,754.5853,240.2385,712.4578
S107_Median_2,22-Sep-2016,06-Oct-2016,277.6873,754.5853,152.3761,584.6331
S107_Median_2,22-Sep-2016,06-Oct-2016,277.6873,754.5853,193.8583,644.9778
S107_Median_2,22-Sep-2016,06-Oct-2016,277.6873,754.5853,222.8011,696.7581
S107_Median_2,22-Sep-2016,06-Oct-2016,277.6873,754.5853,152.3469,590.1582
S107_Median_2,22-Sep-2016,06-Oct-2016,277.6873,754.5853,295.4214,767.2059
S107_Median_2,22-Sep-2016,06-Oct-2016,277.6873,754.5853,168.4797,611.8564
S107_Median_2,22-Sep-2016,06-Oct-2016,277.6873,754.5853,200.6527,651.0967
S107_Median_2,22-Sep-2016,06-Oct-2016,277.6873,754.5853,176.9534,626.5538
S107_Median_2,22-Sep-2016,06-Oct-2016,277.6873,754.5853,136.9964,579.6599
S107_Median_2,22-Sep-2016,06-Oct-2016,277.6873,754.5853,140.3417,586.6134
S107_Median_2,22-Sep-2016,06-Oct-2016,277.6873,754.5853,151.5072,588.4702
S107_Median_2,22-Sep-2016,06-Oct-2016,277.6873,754.5853,228.0165,690.5239
S107_Median_2,22-Sep-2016,06-Oct-2016,277.6873,754.5853,164.5557,603.486
S107_Median_2,22-Sep-2016,06-Oct-2016,277.6873,754.5853,146.8247,584.9857
S107_Median_2,22-Sep-2016,06-Oct-2016,277.6873,754.5853,199.3049,655.0908
S107_Median_2,22-Sep-2016,06-Oct-2016,277.6873,754.5853,212.9158,677.5543
