Contact,Date1,Date2,start x,start y,end x,end y
RCT02_pMedian_5,06-Mar-2023,05-Apr-2023,249.807,773.2961,374.2573,295.2169
RCT02_pMedian_5,06-Mar-2023,05-Apr-2023,249.807,773.2961,1617.902,575.8817
RCT02_pMedian_5,06-Mar-2023,05-Apr-2023,249.807,773.2961,310.7849,742.6581
RCT02_pMedian_5,06-Mar-2023,05-Apr-2023,249.807,773.2961,1640.066,769.9745
RCT02_pMedian_5,06-Mar-2023,05-Apr-2023,249.807,773.2961,274.7578,730.3324
RCT02_pMedian_5,06-Mar-2023,05-Apr-2023,249.807,773.2961,1665.485,759.4426
RCT02_pMedian_5,06-Mar-2023,05-Apr-2023,249.807,773.2961,218.194,690.6732
RCT02_pMedian_5,06-Mar-2023,05-Apr-2023,249.807,773.2961,1680.181,737.7997
RCT02_pMedian_5,06-Mar-2023,05-Apr-2023,1696.693,777.2516,367.5318,421.1741
RCT02_pMedian_5,06-Mar-2023,05-Apr-2023,1696.693,777.2516,1559.412,502.4591
RCT02_pMedian_5,06-Mar-2023,05-Apr-2023,1696.693,777.2516,191.346,650.8653
RCT02_pMedian_5,06-Mar-2023,05-Apr-2023,1696.693,777.2516,374.2573,295.2169
RCT02_pMedian_5,06-Mar-2023,05-Apr-2023,1696.693,777.2516,1617.902,575.8817
RCT02_pMedian_5,06-Mar-2023,05-Apr-2023,1696.693,777.2516,310.7849,742.6581
RCT02_pMedian_5,06-Mar-2023,05-Apr-2023,1696.693,777.2516,1640.066,769.9745
RCT02_pMedian_5,06-Mar-2023,05-Apr-2023,1696.693,777.2516,274.7578,730.3324
RCT02_pMedian_5,06-Mar-2023,05-Apr-2023,1696.693,777.2516,1665.485,759.4426
RCT02_pMedian_5,06-Mar-2023,05-Apr-2023,1696.693,777.2516,218.194,690.6732
RCT02_pMedian_5,06-Mar-2023,05-Apr-2023,1696.693,777.2516,1680.181,737.7997
RCT02_pMedian_5,06-Mar-2023,05-Apr-2023,1686.871,758.9012,367.5318,421.1741
RCT02_pMedian_5,06-Mar-2023,05-Apr-2023,1686.871,758.9012,1559.412,502.4591
RCT02_pMedian_5,06-Mar-2023,05-Apr-2023,1686.871,758.9012,191.346,650.8653
RCT02_pMedian_5,06-Mar-2023,05-Apr-2023,1686.871,758.9012,374.2573,295.2169
RCT02_pMedian_5,06-Mar-2023,05-Apr-2023,1686.871,758.9012,1617.902,575.8817
RCT02_pMedian_5,06-Mar-2023,05-Apr-2023,1686.871,758.9012,310.7849,742.6581
RCT02_pMedian_5,06-Mar-2023,05-Apr-2023,1686.871,758.9012,1640.066,769.9745
RCT02_pMedian_5,06-Mar-2023,05-Apr-2023,1686.871,758.9012,274.7578,730.3324
RCT02_pMedian_5,06-Mar-2023,05-Apr-2023,1686.871,758.9012,1665.485,759.4426
RCT02_pMedian_5,06-Mar-2023,05-Apr-2023,1686.871,758.9012,218.194,690.6732
RCT02_pMedian_5,06-Mar-2023,05-Apr-2023,1686.871,758.9012,1680.181,737.7997
RCT02_pMedian_5,05-Apr-2023,10-May-2023,367.5318,421.1741,408.8073,547.6501
RCT02_pMedian_5,05-Apr-2023,10-May-2023,1559.412,502.4591,408.8073,547.6501
RCT02_pMedian_5,05-Apr-2023,10-May-2023,191.346,650.8653,408.8073,547.6501
RCT02_pMedian_5,05-Apr-2023,10-May-2023,374.2573,295.2169,408.8073,547.6501
RCT02_pMedian_5,05-Apr-2023,10-May-2023,1617.902,575.8817,408.8073,547.6501
RCT02_pMedian_5,05-Apr-2023,10-May-2023,310.7849,742.6581,408.8073,547.6501
RCT02_pMedian_5,05-Apr-2023,10-May-2023,1640.066,769.9745,408.8073,547.6501
RCT02_pMedian_5,05-Apr-2023,10-May-2023,274.7578,730.3324,408.8073,547.6501
RCT02_pMedian_5,05-Apr-2023,10-May-2023,1665.485,759.4426,408.8073,547.6501
RCT02_pMedian_5,05-Apr-2023,10-May-2023,218.194,690.6732,408.8073,547.6501
RCT02_pMedian_5,05-Apr-2023,10-May-2023,1680.181,737.7997,408.8073,547.6501
