Contact,Date1,Date2,start x,start y,end x,end y
S104_Median_2,11-Apr-2013,29-Apr-2013,605.1171,391.7163,569.987,882.4684
S104_Median_2,11-Apr-2013,29-Apr-2013,605.1171,391.7163,563.757,566.3176
S104_Median_2,11-Apr-2013,29-Apr-2013,605.1171,391.7163,1539.092,673.1317
S104_Median_2,11-Apr-2013,29-Apr-2013,605.1171,391.7163,1662.795,329.651
S104_Median_2,11-Apr-2013,29-Apr-2013,605.1171,391.7163,491.0075,699.1325
S104_Median_2,11-Apr-2013,29-Apr-2013,601.9986,187.1512,562.7191,762.232
S104_Median_2,11-Apr-2013,29-Apr-2013,601.9986,187.1512,592.366,151.2528
S104_Median_2,11-Apr-2013,29-Apr-2013,601.9986,187.1512,570.0603,578.875
S104_Median_2,11-Apr-2013,29-Apr-2013,601.9986,187.1512,569.987,882.4684
S104_Median_2,11-Apr-2013,29-Apr-2013,601.9986,187.1512,563.757,566.3176
S104_Median_2,11-Apr-2013,29-Apr-2013,601.9986,187.1512,1539.092,673.1317
S104_Median_2,11-Apr-2013,29-Apr-2013,601.9986,187.1512,1662.795,329.651
S104_Median_2,11-Apr-2013,29-Apr-2013,601.9986,187.1512,491.0075,699.1325
S104_Median_2,29-Apr-2013,20-May-2013,562.7191,762.232,594.2519,402.6464
S104_Median_2,29-Apr-2013,20-May-2013,562.7191,762.232,609.24,526.7346
S104_Median_2,29-Apr-2013,20-May-2013,562.7191,762.232,578.4336,404.0942
S104_Median_2,29-Apr-2013,20-May-2013,592.366,151.2528,594.2519,402.6464
S104_Median_2,29-Apr-2013,20-May-2013,592.366,151.2528,609.24,526.7346
S104_Median_2,29-Apr-2013,20-May-2013,592.366,151.2528,578.4336,404.0942
S104_Median_2,29-Apr-2013,20-May-2013,570.0603,578.875,594.2519,402.6464
S104_Median_2,29-Apr-2013,20-May-2013,570.0603,578.875,609.24,526.7346
S104_Median_2,29-Apr-2013,20-May-2013,570.0603,578.875,578.4336,404.0942
S104_Median_2,29-Apr-2013,20-May-2013,569.987,882.4684,594.2519,402.6464
S104_Median_2,29-Apr-2013,20-May-2013,569.987,882.4684,609.24,526.7346
S104_Median_2,29-Apr-2013,20-May-2013,569.987,882.4684,578.4336,404.0942
S104_Median_2,29-Apr-2013,20-May-2013,563.757,566.3176,594.2519,402.6464
S104_Median_2,29-Apr-2013,20-May-2013,563.757,566.3176,609.24,526.7346
S104_Median_2,29-Apr-2013,20-May-2013,563.757,566.3176,578.4336,404.0942
S104_Median_2,29-Apr-2013,20-May-2013,1539.092,673.1317,594.2519,402.6464
S104_Median_2,29-Apr-2013,20-May-2013,1539.092,673.1317,609.24,526.7346
S104_Median_2,29-Apr-2013,20-May-2013,1539.092,673.1317,578.4336,404.0942
S104_Median_2,29-Apr-2013,20-May-2013,1662.795,329.651,594.2519,402.6464
S104_Median_2,29-Apr-2013,20-May-2013,1662.795,329.651,609.24,526.7346
S104_Median_2,29-Apr-2013,20-May-2013,1662.795,329.651,578.4336,404.0942
S104_Median_2,29-Apr-2013,20-May-2013,491.0075,699.1325,594.2519,402.6464
S104_Median_2,29-Apr-2013,20-May-2013,491.0075,699.1325,609.24,526.7346
S104_Median_2,29-Apr-2013,20-May-2013,491.0075,699.1325,578.4336,404.0942
S104_Median_2,20-May-2013,29-Jul-2013,594.2519,402.6464,696.8555,651.7559
S104_Median_2,20-May-2013,29-Jul-2013,594.2519,402.6464,662.6656,500.4141
S104_Median_2,20-May-2013,29-Jul-2013,594.2519,402.6464,629.1811,225.4089
S104_Median_2,20-May-2013,29-Jul-2013,594.2519,402.6464,626.8666,225.1883
S104_Median_2,20-May-2013,29-Jul-2013,594.2519,402.6464,690.4437,659.3096
S104_Median_2,20-May-2013,29-Jul-2013,594.2519,402.6464,627.0242,374.0203
S104_Median_2,20-May-2013,29-Jul-2013,594.2519,402.6464,697.5427,665.3433
S104_Median_2,20-May-2013,29-Jul-2013,609.24,526.7346,696.8555,651.7559
S104_Median_2,20-May-2013,29-Jul-2013,609.24,526.7346,662.6656,500.4141
S104_Median_2,20-May-2013,29-Jul-2013,609.24,526.7346,629.1811,225.4089
S104_Median_2,20-May-2013,29-Jul-2013,609.24,526.7346,626.8666,225.1883
S104_Median_2,20-May-2013,29-Jul-2013,609.24,526.7346,690.4437,659.3096
S104_Median_2,20-May-2013,29-Jul-2013,609.24,526.7346,627.0242,374.0203
S104_Median_2,20-May-2013,29-Jul-2013,609.24,526.7346,697.5427,665.3433
S104_Median_2,20-May-2013,29-Jul-2013,578.4336,404.0942,696.8555,651.7559
S104_Median_2,20-May-2013,29-Jul-2013,578.4336,404.0942,662.6656,500.4141
S104_Median_2,20-May-2013,29-Jul-2013,578.4336,404.0942,629.1811,225.4089
S104_Median_2,20-May-2013,29-Jul-2013,578.4336,404.0942,626.8666,225.1883
S104_Median_2,20-May-2013,29-Jul-2013,578.4336,404.0942,690.4437,659.3096
S104_Median_2,20-May-2013,29-Jul-2013,578.4336,404.0942,627.0242,374.0203
S104_Median_2,20-May-2013,29-Jul-2013,578.4336,404.0942,697.5427,665.3433
S104_Median_2,29-Jul-2013,30-Jul-2013,696.8555,651.7559,640.5924,217.7453
S104_Median_2,29-Jul-2013,30-Jul-2013,696.8555,651.7559,905.4308,541.1469
S104_Median_2,29-Jul-2013,30-Jul-2013,662.6656,500.4141,640.5924,217.7453
S104_Median_2,29-Jul-2013,30-Jul-2013,662.6656,500.4141,905.4308,541.1469
S104_Median_2,29-Jul-2013,30-Jul-2013,629.1811,225.4089,640.5924,217.7453
S104_Median_2,29-Jul-2013,30-Jul-2013,629.1811,225.4089,905.4308,541.1469
S104_Median_2,29-Jul-2013,30-Jul-2013,626.8666,225.1883,640.5924,217.7453
S104_Median_2,29-Jul-2013,30-Jul-2013,626.8666,225.1883,905.4308,541.1469
S104_Median_2,29-Jul-2013,30-Jul-2013,690.4437,659.3096,640.5924,217.7453
S104_Median_2,29-Jul-2013,30-Jul-2013,690.4437,659.3096,905.4308,541.1469
S104_Median_2,29-Jul-2013,30-Jul-2013,627.0242,374.0203,640.5924,217.7453
S104_Median_2,29-Jul-2013,30-Jul-2013,627.0242,374.0203,905.4308,541.1469
S104_Median_2,29-Jul-2013,30-Jul-2013,697.5427,665.3433,640.5924,217.7453
S104_Median_2,29-Jul-2013,30-Jul-2013,697.5427,665.3433,905.4308,541.1469
S104_Median_2,30-Jul-2013,22-Nov-2013,640.5924,217.7453,680.1601,478.7781
S104_Median_2,30-Jul-2013,22-Nov-2013,640.5924,217.7453,616.059,170.9169
S104_Median_2,30-Jul-2013,22-Nov-2013,905.4308,541.1469,680.1601,478.7781
S104_Median_2,30-Jul-2013,22-Nov-2013,905.4308,541.1469,616.059,170.9169
S104_Median_2,22-Nov-2013,10-Feb-2014,680.1601,478.7781,894.949,545.1328
S104_Median_2,22-Nov-2013,10-Feb-2014,680.1601,478.7781,1070.453,559.3502
S104_Median_2,22-Nov-2013,10-Feb-2014,680.1601,478.7781,636.5285,266.4075
S104_Median_2,22-Nov-2013,10-Feb-2014,680.1601,478.7781,1309.116,306.31
S104_Median_2,22-Nov-2013,10-Feb-2014,616.059,170.9169,894.949,545.1328
S104_Median_2,22-Nov-2013,10-Feb-2014,616.059,170.9169,1070.453,559.3502
S104_Median_2,22-Nov-2013,10-Feb-2014,616.059,170.9169,636.5285,266.4075
S104_Median_2,22-Nov-2013,10-Feb-2014,616.059,170.9169,1309.116,306.31
S104_Median_2,10-Feb-2014,11-Feb-2014,894.949,545.1328,621.658,201.2898
S104_Median_2,10-Feb-2014,11-Feb-2014,894.949,545.1328,713.2541,507.9586
S104_Median_2,10-Feb-2014,11-Feb-2014,1070.453,559.3502,621.658,201.2898
S104_Median_2,10-Feb-2014,11-Feb-2014,1070.453,559.3502,713.2541,507.9586
S104_Median_2,10-Feb-2014,11-Feb-2014,636.5285,266.4075,621.658,201.2898
S104_Median_2,10-Feb-2014,11-Feb-2014,636.5285,266.4075,713.2541,507.9586
S104_Median_2,10-Feb-2014,11-Feb-2014,1309.116,306.31,621.658,201.2898
S104_Median_2,10-Feb-2014,11-Feb-2014,1309.116,306.31,713.2541,507.9586
S104_Median_2,11-Feb-2014,11-Mar-2014,621.658,201.2898,724.6307,629.7148
S104_Median_2,11-Feb-2014,11-Mar-2014,713.2541,507.9586,724.6307,629.7148
S104_Median_2,11-Mar-2014,29-Apr-2014,724.6307,629.7148,767.6623,593.4514
S104_Median_2,11-Mar-2014,29-Apr-2014,724.6307,629.7148,664.7186,441.2482
S104_Median_2,11-Mar-2014,29-Apr-2014,724.6307,629.7148,1343.628,714.0812
S104_Median_2,29-Apr-2014,22-Oct-2014,767.6623,593.4514,647.0192,251.5237
S104_Median_2,29-Apr-2014,22-Oct-2014,767.6623,593.4514,1303.342,283.858
S104_Median_2,29-Apr-2014,22-Oct-2014,767.6623,593.4514,690.8813,531.0992
S104_Median_2,29-Apr-2014,22-Oct-2014,767.6623,593.4514,470.9455,971.2406
S104_Median_2,29-Apr-2014,22-Oct-2014,664.7186,441.2482,647.0192,251.5237
S104_Median_2,29-Apr-2014,22-Oct-2014,664.7186,441.2482,1303.342,283.858
S104_Median_2,29-Apr-2014,22-Oct-2014,664.7186,441.2482,690.8813,531.0992
S104_Median_2,29-Apr-2014,22-Oct-2014,664.7186,441.2482,470.9455,971.2406
S104_Median_2,29-Apr-2014,22-Oct-2014,1343.628,714.0812,647.0192,251.5237
S104_Median_2,29-Apr-2014,22-Oct-2014,1343.628,714.0812,1303.342,283.858
S104_Median_2,29-Apr-2014,22-Oct-2014,1343.628,714.0812,690.8813,531.0992
S104_Median_2,29-Apr-2014,22-Oct-2014,1343.628,714.0812,470.9455,971.2406
S104_Median_2,22-Oct-2014,09-Apr-2015,647.0192,251.5237,641.4005,270.1465
S104_Median_2,22-Oct-2014,09-Apr-2015,647.0192,251.5237,1301.229,281.784
S104_Median_2,22-Oct-2014,09-Apr-2015,1303.342,283.858,641.4005,270.1465
S104_Median_2,22-Oct-2014,09-Apr-2015,1303.342,283.858,1301.229,281.784
S104_Median_2,22-Oct-2014,09-Apr-2015,690.8813,531.0992,641.4005,270.1465
S104_Median_2,22-Oct-2014,09-Apr-2015,690.8813,531.0992,1301.229,281.784
S104_Median_2,22-Oct-2014,09-Apr-2015,470.9455,971.2406,641.4005,270.1465
S104_Median_2,22-Oct-2014,09-Apr-2015,470.9455,971.2406,1301.229,281.784
S104_Median_2,09-Apr-2015,18-Jun-2015,641.4005,270.1465,633.361,260.2852
S104_Median_2,09-Apr-2015,18-Jun-2015,1301.229,281.784,633.361,260.2852
S104_Median_2,18-Jun-2015,04-Nov-2015,633.361,260.2852,784.6298,642.7307
S104_Median_2,04-Nov-2015,05-Nov-2015,784.6298,642.7307,1317.886,654.4796
S104_Median_2,05-Nov-2015,20-Apr-2016,1317.886,654.4796,581.5741,310.2178
S104_Median_2,05-Nov-2015,20-Apr-2016,1317.886,654.4796,792.6143,581.8806
S104_Median_2,05-Nov-2015,20-Apr-2016,1317.886,654.4796,764.6692,617.728
S104_Median_2,20-Apr-2016,17-May-2016,581.5741,310.2178,614.6549,350.0914
S104_Median_2,20-Apr-2016,17-May-2016,792.6143,581.8806,614.6549,350.0914
S104_Median_2,20-Apr-2016,17-May-2016,764.6692,617.728,614.6549,350.0914
S104_Median_2,17-May-2016,18-May-2016,614.6549,350.0914,649.038,330.17
S104_Median_2,17-May-2016,18-May-2016,614.6549,350.0914,547.4443,509.4874
S104_Median_2,18-May-2016,21-Jun-2016,649.038,330.17,617.5012,226.3142
S104_Median_2,18-May-2016,21-Jun-2016,649.038,330.17,807.5191,604.4579
S104_Median_2,18-May-2016,21-Jun-2016,649.038,330.17,678.8468,452.6115
S104_Median_2,18-May-2016,21-Jun-2016,547.4443,509.4874,617.5012,226.3142
S104_Median_2,18-May-2016,21-Jun-2016,547.4443,509.4874,807.5191,604.4579
S104_Median_2,18-May-2016,21-Jun-2016,547.4443,509.4874,678.8468,452.6115
S104_Median_2,21-Jun-2016,05-Oct-2016,617.5012,226.3142,622.1611,252.9902
S104_Median_2,21-Jun-2016,05-Oct-2016,617.5012,226.3142,699.9329,502.5885
S104_Median_2,21-Jun-2016,05-Oct-2016,807.5191,604.4579,622.1611,252.9902
S104_Median_2,21-Jun-2016,05-Oct-2016,807.5191,604.4579,699.9329,502.5885
S104_Median_2,21-Jun-2016,05-Oct-2016,678.8468,452.6115,622.1611,252.9902
S104_Median_2,21-Jun-2016,05-Oct-2016,678.8468,452.6115,699.9329,502.5885
S104_Median_2,05-Oct-2016,06-Oct-2016,622.1611,252.9902,868.4704,606.515
S104_Median_2,05-Oct-2016,06-Oct-2016,622.1611,252.9902,901.2939,564.159
S104_Median_2,05-Oct-2016,06-Oct-2016,622.1611,252.9902,1099.711,652.4858
S104_Median_2,05-Oct-2016,06-Oct-2016,622.1611,252.9902,888.3053,567.4291
S104_Median_2,05-Oct-2016,06-Oct-2016,622.1611,252.9902,1062.457,590.1099
S104_Median_2,05-Oct-2016,06-Oct-2016,622.1611,252.9902,882.9661,561.0291
S104_Median_2,05-Oct-2016,06-Oct-2016,622.1611,252.9902,1077.693,590.0908
S104_Median_2,05-Oct-2016,06-Oct-2016,622.1611,252.9902,779.4319,664.2031
S104_Median_2,05-Oct-2016,06-Oct-2016,622.1611,252.9902,777.1985,667.3317
S104_Median_2,05-Oct-2016,06-Oct-2016,622.1611,252.9902,780.8682,658.7047
S104_Median_2,05-Oct-2016,06-Oct-2016,622.1611,252.9902,607.89,293.3802
S104_Median_2,05-Oct-2016,06-Oct-2016,622.1611,252.9902,594.6251,289.4876
S104_Median_2,05-Oct-2016,06-Oct-2016,622.1611,252.9902,656.609,549.4952
S104_Median_2,05-Oct-2016,06-Oct-2016,622.1611,252.9902,1291.496,555.1163
S104_Median_2,05-Oct-2016,06-Oct-2016,622.1611,252.9902,682.6781,531.2247
S104_Median_2,05-Oct-2016,06-Oct-2016,622.1611,252.9902,1274.115,550.3655
S104_Median_2,05-Oct-2016,06-Oct-2016,622.1611,252.9902,590.371,536.5189
S104_Median_2,05-Oct-2016,06-Oct-2016,622.1611,252.9902,1394.106,842.2366
S104_Median_2,05-Oct-2016,06-Oct-2016,699.9329,502.5885,868.4704,606.515
S104_Median_2,05-Oct-2016,06-Oct-2016,699.9329,502.5885,901.2939,564.159
S104_Median_2,05-Oct-2016,06-Oct-2016,699.9329,502.5885,1099.711,652.4858
S104_Median_2,05-Oct-2016,06-Oct-2016,699.9329,502.5885,888.3053,567.4291
S104_Median_2,05-Oct-2016,06-Oct-2016,699.9329,502.5885,1062.457,590.1099
S104_Median_2,05-Oct-2016,06-Oct-2016,699.9329,502.5885,882.9661,561.0291
S104_Median_2,05-Oct-2016,06-Oct-2016,699.9329,502.5885,1077.693,590.0908
S104_Median_2,05-Oct-2016,06-Oct-2016,699.9329,502.5885,779.4319,664.2031
S104_Median_2,05-Oct-2016,06-Oct-2016,699.9329,502.5885,777.1985,667.3317
S104_Median_2,05-Oct-2016,06-Oct-2016,699.9329,502.5885,780.8682,658.7047
S104_Median_2,05-Oct-2016,06-Oct-2016,699.9329,502.5885,607.89,293.3802
S104_Median_2,05-Oct-2016,06-Oct-2016,699.9329,502.5885,594.6251,289.4876
S104_Median_2,05-Oct-2016,06-Oct-2016,699.9329,502.5885,656.609,549.4952
S104_Median_2,05-Oct-2016,06-Oct-2016,699.9329,502.5885,1291.496,555.1163
S104_Median_2,05-Oct-2016,06-Oct-2016,699.9329,502.5885,682.6781,531.2247
S104_Median_2,05-Oct-2016,06-Oct-2016,699.9329,502.5885,1274.115,550.3655
S104_Median_2,05-Oct-2016,06-Oct-2016,699.9329,502.5885,590.371,536.5189
S104_Median_2,05-Oct-2016,06-Oct-2016,699.9329,502.5885,1394.106,842.2366
S104_Median_2,06-Oct-2016,07-Nov-2016,868.4704,606.515,619.6765,484.8588
S104_Median_2,06-Oct-2016,07-Nov-2016,868.4704,606.515,722.4527,655.3535
S104_Median_2,06-Oct-2016,07-Nov-2016,868.4704,606.515,646.8506,492.2156
S104_Median_2,06-Oct-2016,07-Nov-2016,868.4704,606.515,841.3492,587.1828
S104_Median_2,06-Oct-2016,07-Nov-2016,868.4704,606.515,634.7969,472.5898
S104_Median_2,06-Oct-2016,07-Nov-2016,868.4704,606.515,833.3643,593.5557
S104_Median_2,06-Oct-2016,07-Nov-2016,868.4704,606.515,617.0673,433.0397
S104_Median_2,06-Oct-2016,07-Nov-2016,868.4704,606.515,763.4384,621.3187
S104_Median_2,06-Oct-2016,07-Nov-2016,868.4704,606.515,836.6291,585.8921
S104_Median_2,06-Oct-2016,07-Nov-2016,868.4704,606.515,1815.311,583.7585
S104_Median_2,06-Oct-2016,07-Nov-2016,868.4704,606.515,632.3586,467.0223
S104_Median_2,06-Oct-2016,07-Nov-2016,868.4704,606.515,839.6644,579.4028
S104_Median_2,06-Oct-2016,07-Nov-2016,868.4704,606.515,637.345,501.1518
S104_Median_2,06-Oct-2016,07-Nov-2016,868.4704,606.515,610.8407,354.4725
S104_Median_2,06-Oct-2016,07-Nov-2016,868.4704,606.515,683.3979,523.3462
S104_Median_2,06-Oct-2016,07-Nov-2016,868.4704,606.515,683.2582,500.8301
S104_Median_2,06-Oct-2016,07-Nov-2016,868.4704,606.515,654.3834,483.2315
S104_Median_2,06-Oct-2016,07-Nov-2016,868.4704,606.515,606.678,274.0746
S104_Median_2,06-Oct-2016,07-Nov-2016,868.4704,606.515,612.9332,446.1974
S104_Median_2,06-Oct-2016,07-Nov-2016,868.4704,606.515,809.505,603.665
S104_Median_2,06-Oct-2016,07-Nov-2016,868.4704,606.515,657.6082,485.5938
S104_Median_2,06-Oct-2016,07-Nov-2016,868.4704,606.515,812.9235,613.1204
S104_Median_2,06-Oct-2016,07-Nov-2016,868.4704,606.515,597.7221,470.9366
S104_Median_2,06-Oct-2016,07-Nov-2016,868.4704,606.515,598.0504,449.151
S104_Median_2,06-Oct-2016,07-Nov-2016,868.4704,606.515,601.9194,235.7474
S104_Median_2,06-Oct-2016,07-Nov-2016,868.4704,606.515,684.7307,518.5214
S104_Median_2,06-Oct-2016,07-Nov-2016,868.4704,606.515,661.26,478.9128
S104_Median_2,06-Oct-2016,07-Nov-2016,868.4704,606.515,596.0435,461.1621
S104_Median_2,06-Oct-2016,07-Nov-2016,901.2939,564.159,619.6765,484.8588
S104_Median_2,06-Oct-2016,07-Nov-2016,901.2939,564.159,722.4527,655.3535
S104_Median_2,06-Oct-2016,07-Nov-2016,901.2939,564.159,646.8506,492.2156
S104_Median_2,06-Oct-2016,07-Nov-2016,901.2939,564.159,841.3492,587.1828
S104_Median_2,06-Oct-2016,07-Nov-2016,901.2939,564.159,634.7969,472.5898
S104_Median_2,06-Oct-2016,07-Nov-2016,901.2939,564.159,833.3643,593.5557
S104_Median_2,06-Oct-2016,07-Nov-2016,901.2939,564.159,617.0673,433.0397
S104_Median_2,06-Oct-2016,07-Nov-2016,901.2939,564.159,763.4384,621.3187
S104_Median_2,06-Oct-2016,07-Nov-2016,901.2939,564.159,836.6291,585.8921
S104_Median_2,06-Oct-2016,07-Nov-2016,901.2939,564.159,1815.311,583.7585
S104_Median_2,06-Oct-2016,07-Nov-2016,901.2939,564.159,632.3586,467.0223
S104_Median_2,06-Oct-2016,07-Nov-2016,901.2939,564.159,839.6644,579.4028
S104_Median_2,06-Oct-2016,07-Nov-2016,901.2939,564.159,637.345,501.1518
S104_Median_2,06-Oct-2016,07-Nov-2016,901.2939,564.159,610.8407,354.4725
S104_Median_2,06-Oct-2016,07-Nov-2016,901.2939,564.159,683.3979,523.3462
S104_Median_2,06-Oct-2016,07-Nov-2016,901.2939,564.159,683.2582,500.8301
S104_Median_2,06-Oct-2016,07-Nov-2016,901.2939,564.159,654.3834,483.2315
S104_Median_2,06-Oct-2016,07-Nov-2016,901.2939,564.159,606.678,274.0746
S104_Median_2,06-Oct-2016,07-Nov-2016,901.2939,564.159,612.9332,446.1974
S104_Median_2,06-Oct-2016,07-Nov-2016,901.2939,564.159,809.505,603.665
S104_Median_2,06-Oct-2016,07-Nov-2016,901.2939,564.159,657.6082,485.5938
S104_Median_2,06-Oct-2016,07-Nov-2016,901.2939,564.159,812.9235,613.1204
S104_Median_2,06-Oct-2016,07-Nov-2016,901.2939,564.159,597.7221,470.9366
S104_Median_2,06-Oct-2016,07-Nov-2016,901.2939,564.159,598.0504,449.151
S104_Median_2,06-Oct-2016,07-Nov-2016,901.2939,564.159,601.9194,235.7474
S104_Median_2,06-Oct-2016,07-Nov-2016,901.2939,564.159,684.7307,518.5214
S104_Median_2,06-Oct-2016,07-Nov-2016,901.2939,564.159,661.26,478.9128
S104_Median_2,06-Oct-2016,07-Nov-2016,901.2939,564.159,596.0435,461.1621
S104_Median_2,06-Oct-2016,07-Nov-2016,1099.711,652.4858,619.6765,484.8588
S104_Median_2,06-Oct-2016,07-Nov-2016,1099.711,652.4858,722.4527,655.3535
S104_Median_2,06-Oct-2016,07-Nov-2016,1099.711,652.4858,646.8506,492.2156
S104_Median_2,06-Oct-2016,07-Nov-2016,1099.711,652.4858,841.3492,587.1828
S104_Median_2,06-Oct-2016,07-Nov-2016,1099.711,652.4858,634.7969,472.5898
S104_Median_2,06-Oct-2016,07-Nov-2016,1099.711,652.4858,833.3643,593.5557
S104_Median_2,06-Oct-2016,07-Nov-2016,1099.711,652.4858,617.0673,433.0397
S104_Median_2,06-Oct-2016,07-Nov-2016,1099.711,652.4858,763.4384,621.3187
S104_Median_2,06-Oct-2016,07-Nov-2016,1099.711,652.4858,836.6291,585.8921
S104_Median_2,06-Oct-2016,07-Nov-2016,1099.711,652.4858,1815.311,583.7585
S104_Median_2,06-Oct-2016,07-Nov-2016,1099.711,652.4858,632.3586,467.0223
S104_Median_2,06-Oct-2016,07-Nov-2016,1099.711,652.4858,839.6644,579.4028
S104_Median_2,06-Oct-2016,07-Nov-2016,1099.711,652.4858,637.345,501.1518
S104_Median_2,06-Oct-2016,07-Nov-2016,1099.711,652.4858,610.8407,354.4725
S104_Median_2,06-Oct-2016,07-Nov-2016,1099.711,652.4858,683.3979,523.3462
S104_Median_2,06-Oct-2016,07-Nov-2016,1099.711,652.4858,683.2582,500.8301
S104_Median_2,06-Oct-2016,07-Nov-2016,1099.711,652.4858,654.3834,483.2315
S104_Median_2,06-Oct-2016,07-Nov-2016,1099.711,652.4858,606.678,274.0746
S104_Median_2,06-Oct-2016,07-Nov-2016,1099.711,652.4858,612.9332,446.1974
S104_Median_2,06-Oct-2016,07-Nov-2016,1099.711,652.4858,809.505,603.665
S104_Median_2,06-Oct-2016,07-Nov-2016,1099.711,652.4858,657.6082,485.5938
S104_Median_2,06-Oct-2016,07-Nov-2016,1099.711,652.4858,812.9235,613.1204
S104_Median_2,06-Oct-2016,07-Nov-2016,1099.711,652.4858,597.7221,470.9366
S104_Median_2,06-Oct-2016,07-Nov-2016,1099.711,652.4858,598.0504,449.151
S104_Median_2,06-Oct-2016,07-Nov-2016,1099.711,652.4858,601.9194,235.7474
S104_Median_2,06-Oct-2016,07-Nov-2016,1099.711,652.4858,684.7307,518.5214
S104_Median_2,06-Oct-2016,07-Nov-2016,1099.711,652.4858,661.26,478.9128
S104_Median_2,06-Oct-2016,07-Nov-2016,1099.711,652.4858,596.0435,461.1621
S104_Median_2,06-Oct-2016,07-Nov-2016,888.3053,567.4291,619.6765,484.8588
S104_Median_2,06-Oct-2016,07-Nov-2016,888.3053,567.4291,722.4527,655.3535
S104_Median_2,06-Oct-2016,07-Nov-2016,888.3053,567.4291,646.8506,492.2156
S104_Median_2,06-Oct-2016,07-Nov-2016,888.3053,567.4291,841.3492,587.1828
S104_Median_2,06-Oct-2016,07-Nov-2016,888.3053,567.4291,634.7969,472.5898
S104_Median_2,06-Oct-2016,07-Nov-2016,888.3053,567.4291,833.3643,593.5557
S104_Median_2,06-Oct-2016,07-Nov-2016,888.3053,567.4291,617.0673,433.0397
S104_Median_2,06-Oct-2016,07-Nov-2016,888.3053,567.4291,763.4384,621.3187
S104_Median_2,06-Oct-2016,07-Nov-2016,888.3053,567.4291,836.6291,585.8921
